Time A,Detector A,
0.00051,0,
0.01139,0,
0.01847,0,
0.201133,0,
0.406604,0,
0.669706,0,
0.870543,0,
1.071683,0,
1.273206,0,
1.478025,0,
1.678893,0,
1.879764,0,
2.090582,0,
2.293068,0,
2.493973,0,
2.70058,0,
2.901921,0,
3.104544,0,
3.305669,0,
3.50655,0,
3.707773,0,
3.912282,0,
4.113068,0,
4.314495,0,
4.516154,0,
4.718281,0,
4.919638,0,
5.121356,0,
5.322521,0,
5.529233,0,
5.736706,0,
5.93858,0,
6.141062,0,
6.34336,0,
6.55102,0,
6.75164,0,
6.953977,0,
7.157168,1.377286,
7.358052,1.520196,
7.558734,2.280684,
7.759415,3.505632,
7.960907,4.179353,
8.162385,4.995984,
8.366117,4.985776,
8.572421,5.205246,
8.779871,5.200142,
8.98076,5.200142,
9.190137,4.715267,
9.395974,3.189187,
9.59701,3.173875,
9.798394,2.505258,
10.00863,0.851579,
10.209524,0.315664,
10.411466,0,
10.632132,0,
10.835775,0,
11.039257,0,
11.239737,0,
11.450837,0,
11.651875,0,
11.864181,0,
12.065018,0,
12.269356,0,
12.47121,0,
12.672669,0,
12.873759,0,
13.079556,0,
13.28292,0,
13.484025,0,
13.686594,0,
13.887622,0,
14.08928,0,
14.299213,0,
14.501711,0,
14.703238,0,
14.905154,0,
15.1085,0,
15.311008,0,
15.517305,0,
15.72838,0,
15.928983,0,
16.129486,0,
16.333999,0,
16.545827,0,
16.747771,0,
