Time B,Detector B,
0.0035,3.6785,
0.0045,3.6734,
0.0123,3.6785,
0.0186,3.6836,
0.0188,3.6836,
0.0508,3.6887,
0.0537,3.6887,
0.0538,3.6785,
0.0668,3.6836,
0.0668,3.6734,
0.0735,3.6785,
0.0737,3.6785,
0.0739,3.6785,
0.0741,3.6887,
0.0743,3.6887,
0.0745,3.6836,
0.0747,3.6836,
0.0749,3.6785,
0.0751,3.6836,
0.0753,3.6887,
0.0755,3.6785,
0.0757,3.6836,
0.0759,3.6734,
0.0761,3.6734,
0.0763,3.6734,
0.0766,3.6734,
0.0779,3.6683,
0.0782,3.6683,
0.0784,3.6836,
0.0786,3.6785,
0.0788,3.6836,
0.0789,3.6785,
0.0791,3.6836,
0.0793,3.6836,
0.0794,3.6785,
0.0796,3.6887,
0.0798,3.6785,
0.08,3.6785,
0.0801,3.6836,
0.0803,3.6836,
0.0805,3.6887,
0.0806,3.6836,
0.0808,3.6785,
0.081,3.6785,
0.0812,3.6836,
0.0813,3.6836,
0.0815,3.6836,
0.0817,3.6785,
0.0818,3.6785,
0.082,3.6887,
0.0822,3.6836,
0.0823,3.6785,
0.0825,3.6836,
0.0827,3.6836,
0.0828,3.6836,
0.083,3.6734,
0.0832,3.6785,
0.0834,3.6785,
0.0836,3.6734,
0.0838,3.6734,
0.084,3.6683,
0.0845,3.6683,
0.0851,3.6734,
0.0871,3.6632,
0.0875,3.6581,
0.0879,3.6683,
0.0882,3.6785,
0.0886,3.6836,
0.0889,3.6734,
0.0895,3.6734,
0.09,3.6836,
0.0904,3.6683,
0.0906,3.6785,
0.091,3.6836,
0.0913,3.6785,
0.0916,3.6836,
0.092,3.6836,
0.0923,3.6836,
0.0926,3.6836,
0.095,3.6785,
0.0953,3.6785,
0.0956,3.6785,
0.0959,3.6785,
0.0962,3.6836,
0.0965,3.6836,
0.0968,3.6734,
0.0971,3.6785,
0.0974,3.6734,
0.0977,3.6887,
0.098,3.6836,
0.0984,3.6836,
0.0987,3.6785,
0.099,3.6785,
0.0993,3.6785,
0.0996,3.6785,
0.0999,3.6734,
0.1002,3.6887,
0.1005,3.6836,
0.1008,3.6887,
0.1011,3.6836,
0.1014,3.6836,
0.1017,3.6836,
0.1021,3.6785,
0.1024,3.6785,
0.1027,3.6785,
0.103,3.6836,
0.1033,3.6785,
0.1036,3.6836,
0.1039,3.6836,
0.1043,3.6785,
0.1046,3.6785,
0.1049,3.6734,
0.1052,3.6785,
0.1055,3.6785,
0.1059,3.6734,
0.1062,3.6734,
0.1065,3.6734,
0.1068,3.6734,
0.1072,3.6785,
0.1075,3.6785,
0.1078,3.6785,
0.1081,3.6785,
0.1084,3.6785,
0.1088,3.6734,
0.1091,3.6785,
0.1094,3.6734,
0.1097,3.6785,
0.11,3.6683,
0.1103,3.6683,
0.1106,3.6632,
0.1108,3.6734,
0.1129,3.6683,
0.1133,3.6683,
0.1136,3.6785,
0.1153,3.6887,
0.1156,3.6836,
0.1159,3.6836,
0.1162,3.6836,
0.1165,3.6785,
0.1169,3.6683,
0.1172,3.6836,
0.1175,3.6785,
0.1178,3.6734,
0.1183,3.6785,
0.1186,3.6836,
0.1189,3.6836,
0.1192,3.6785,
0.1195,3.6785,
0.1198,3.6785,
0.1201,3.6785,
0.1204,3.6836,
0.1207,3.6887,
0.121,3.6836,
0.1213,3.6785,
0.1216,3.6734,
0.122,3.6785,
0.1223,3.6785,
0.1226,3.6836,
0.1229,3.6785,
0.1232,3.6785,
0.1235,3.6785,
0.1238,3.6734,
0.1241,3.6785,
0.1244,3.6785,
0.1248,3.6836,
0.1251,3.6836,
0.1254,3.6785,
0.1257,3.6734,
0.126,3.6734,
0.1263,3.6785,
0.1266,3.6836,
0.127,3.6836,
0.1272,3.6734,
0.1273,3.6785,
0.1275,3.6734,
0.1277,3.6734,
0.1279,3.6785,
0.1281,3.6785,
0.1284,3.6683,
0.1288,3.6785,
0.1291,3.6683,
0.1294,3.6632,
0.1297,3.6785,
0.1301,3.6785,
0.1304,3.6785,
0.1307,3.6836,
0.131,3.6836,
0.1313,3.6836,
0.1316,3.6836,
0.1319,3.6785,
0.1322,3.6785,
0.1325,3.6734,
0.1328,3.6785,
0.1331,3.6785,
0.1335,3.6785,
0.1338,3.6785,
0.1341,3.6785,
0.1344,3.6836,
0.1347,3.6836,
0.135,3.6836,
0.1353,3.6785,
0.1356,3.6785,
0.1359,3.6785,
0.1362,3.6836,
0.1366,3.6785,
0.137,3.6785,
0.1375,3.6683,
0.138,3.6683,
0.1384,3.6836,
0.1387,3.6836,
0.139,3.6785,
0.1394,3.6785,
0.1397,3.6836,
0.1401,3.6785,
0.1404,3.6734,
0.1407,3.6785,
0.1411,3.6836,
0.1416,3.6734,
0.1419,3.6836,
0.1423,3.6836,
0.1426,3.6785,
0.1429,3.6785,
0.1433,3.6836,
0.1436,3.6836,
0.144,3.6836,
0.1443,3.6836,
0.1446,3.6734,
0.145,3.6836,
0.1453,3.6836,
0.1456,3.6785,
0.146,3.6836,
0.1463,3.6836,
0.1467,3.6734,
0.147,3.6836,
0.1473,3.6785,
0.1477,3.6836,
0.148,3.6887,
0.1484,3.6836,
0.1487,3.6836,
0.149,3.6785,
0.1494,3.6734,
0.1498,3.6785,
0.1501,3.6785,
0.1504,3.6836,
0.1507,3.6785,
0.1511,3.6836,
0.1514,3.6785,
0.1518,3.6785,
0.1522,3.6836,
0.1525,3.6836,
0.1528,3.6734,
0.1532,3.6836,
0.1535,3.6785,
0.1539,3.6785,
0.1542,3.6836,
0.1545,3.6734,
0.1549,3.6785,
0.1552,3.6887,
0.1555,3.6836,
0.1559,3.6785,
0.1562,3.6785,
0.1566,3.6836,
0.157,3.6836,
0.1575,3.6785,
0.1579,3.6734,
0.1582,3.6785,
0.1585,3.6836,
0.1589,3.6734,
0.1592,3.6785,
0.1595,3.6836,
0.1599,3.6785,
0.1602,3.6887,
0.1605,3.6734,
0.1609,3.6785,
0.1612,3.6887,
0.1622,3.6785,
0.1625,3.6785,
0.1629,3.6785,
0.1632,3.6785,
0.1636,3.6836,
0.1639,3.6836,
0.1643,3.6836,
0.1646,3.6887,
0.1649,3.6785,
0.1653,3.6734,
0.1656,3.6836,
0.166,3.6836,
0.1662,3.6887,
0.1665,3.6785,
0.1669,3.6785,
0.1672,3.6887,
0.1676,3.6785,
0.1684,3.6734,
0.1687,3.6836,
0.1691,3.6785,
0.1695,3.6734,
0.1698,3.6785,
0.1702,3.6785,
0.1705,3.6785,
0.1709,3.6785,
0.1713,3.6734,
0.1717,3.6734,
0.1721,3.6836,
0.1729,3.6785,
0.1732,3.6632,
0.1737,3.6734,
0.1741,3.6785,
0.1745,3.6683,
0.1749,3.6836,
0.1753,3.6785,
0.1756,3.6836,
0.176,3.6836,
0.1763,3.6836,
0.1768,3.6836,
0.1772,3.6734,
0.1776,3.6734,
0.178,3.6734,
0.1784,3.6785,
0.1788,3.6836,
0.1791,3.6836,
0.1795,3.6785,
0.1799,3.6785,
0.1803,3.6887,
0.1806,3.6734,
0.181,3.6785,
0.1813,3.6734,
0.1817,3.6785,
0.1825,3.6785,
0.1828,3.6785,
0.1831,3.6785,
0.1835,3.6734,
0.1838,3.6836,
0.1842,3.6836,
0.1845,3.6785,
0.1849,3.6785,
0.1853,3.6734,
0.1856,3.6836,
0.186,3.6836,
0.1863,3.6836,
0.1867,3.6836,
0.1871,3.6785,
0.1875,3.6683,
0.1878,3.6734,
0.1881,3.6836,
0.1885,3.6734,
0.1888,3.6785,
0.1892,3.6785,
0.1895,3.6683,
0.1899,3.6734,
0.1904,3.6734,
0.1909,3.6734,
0.1914,3.6785,
0.1918,3.6785,
0.1928,3.6785,
0.1931,3.6785,
0.1934,3.6785,
0.1938,3.6734,
0.1941,3.6836,
0.1945,3.6785,
0.1948,3.6785,
0.1952,3.6734,
0.1955,3.6785,
0.1959,3.6734,
0.1962,3.6836,
0.1966,3.6785,
0.197,3.6581,
0.1973,3.6683,
0.1977,3.6785,
0.198,3.6785,
0.1984,3.6785,
0.1987,3.6734,
0.1991,3.6836,
0.1994,3.6785,
0.1998,3.6836,
0.2001,3.6785,
0.2005,3.6785,
0.2008,3.6836,
0.2014,3.6734,
0.2018,3.6734,
0.2021,3.6734,
0.2025,3.6887,
0.2028,3.6785,
0.2031,3.6887,
0.2035,3.6785,
0.2038,3.6836,
0.2042,3.6785,
0.2045,3.6785,
0.2049,3.6836,
0.2052,3.6734,
0.2055,3.6785,
0.2059,3.6785,
0.2063,3.6734,
0.2069,3.6683,
0.2072,3.6683,
0.2076,3.6683,
0.208,3.6734,
0.2084,3.6632,
0.2087,3.6683,
0.2091,3.6683,
0.2095,3.6632,
0.2098,3.6632,
0.2102,3.6734,
0.2105,3.6632,
0.2109,3.6785,
0.2112,3.6836,
0.2116,3.6734,
0.212,3.6785,
0.2123,3.6734,
0.2127,3.6683,
0.2131,3.6785,
0.2136,3.6734,
0.2139,3.6785,
0.2143,3.6683,
0.2147,3.6734,
0.215,3.6836,
0.2153,3.6836,
0.2157,3.6836,
0.2161,3.6785,
0.2164,3.6734,
0.2168,3.6734,
0.2178,3.6734,
0.2182,3.6785,
0.2185,3.6734,
0.2189,3.6836,
0.2192,3.6785,
0.2196,3.6734,
0.2199,3.6734,
0.2203,3.6785,
0.2206,3.6785,
0.221,3.6734,
