Time A,Detector A,
0.0003,2.0824,
0.0006,2.0773,
0.002,2.0824,
0.0111,2.0824,
0.0111,2.0824,
0.0113,2.0824,
0.0115,2.0824,
0.0416,2.0875,
0.0448,2.0875,
0.0461,2.0824,
0.0539,2.0824,
0.0605,2.0875,
0.0924,2.0824,
0.0956,2.0875,
0.1084,2.0824,
0.1089,2.0875,
0.1097,2.0875,
0.1099,2.0875,
0.1101,2.0875,
0.1103,2.0875,
0.1105,2.0824,
0.1107,2.0875,
0.1109,2.0875,
0.1111,2.0875,
0.1113,2.0875,
0.1115,2.0824,
0.1117,2.0824,
0.1119,2.0875,
0.1121,2.0824,
0.1123,2.0875,
0.1125,2.0875,
0.1127,2.0824,
0.1129,2.0875,
0.1131,2.0824,
0.1133,2.0824,
0.1135,2.0875,
0.1137,2.0875,
0.1139,2.0875,
0.1141,2.0875,
0.1143,2.0824,
0.1145,2.0824,
0.1147,2.0875,
0.1149,2.0824,
0.1151,2.0875,
0.1271,2.0773,
0.1274,2.0824,
0.1286,2.0824,
0.1291,2.0722,
0.1294,2.0773,
0.1298,2.0824,
0.1301,2.0824,
0.1305,2.0824,
0.1308,2.0824,
0.1311,2.0773,
0.1316,2.0824,
0.1319,2.0875,
0.1322,2.0824,
0.1326,2.0824,
0.1329,2.0824,
0.1332,2.0875,
0.1336,2.0875,
0.1339,2.0875,
0.1342,2.0875,
0.1356,2.0824,
0.1358,2.0773,
0.136,2.0824,
0.1362,2.0824,
0.1364,2.0824,
0.1366,2.0875,
0.1369,2.0824,
0.1372,2.0824,
0.1375,2.0875,
0.1378,2.0875,
0.1381,2.0824,
0.1384,2.0824,
0.1387,2.0824,
0.139,2.0875,
0.1394,2.0824,
0.1397,2.0824,
0.14,2.0824,
0.1403,2.0824,
0.1406,2.0824,
0.1409,2.0824,
0.1412,2.0824,
0.1415,2.0875,
0.1418,2.0875,
0.1421,2.0824,
0.1424,2.0824,
0.1427,2.0824,
0.143,2.0824,
0.1434,2.0824,
0.1437,2.0875,
0.144,2.0875,
0.1443,2.0824,
0.1446,2.0875,
0.1449,2.0824,
0.1452,2.0875,
0.1455,2.0824,
0.1459,2.0824,
0.1462,2.0875,
0.1465,2.0824,
0.1468,2.0875,
0.1471,2.0875,
0.1475,2.0824,
0.1478,2.0824,
0.1481,2.0773,
0.1484,2.0824,
0.1488,2.0824,
0.1491,2.0875,
0.1494,2.0824,
0.1497,2.0875,
0.15,2.0824,
0.1504,2.0824,
0.1507,2.0875,
0.151,2.0824,
0.1513,2.0824,
0.1549,2.0773,
0.1552,2.0824,
0.1555,2.0824,
0.1557,2.0824,
0.1559,2.0824,
0.1561,2.0824,
0.1563,2.0824,
0.1565,2.0773,
0.1567,2.0824,
0.1569,2.0773,
0.1572,2.0824,
0.1575,2.0824,
0.1578,2.0875,
0.1581,2.0824,
0.1585,2.0875,
0.1588,2.0824,
0.1591,2.0824,
0.1594,2.0875,
0.1597,2.0875,
