Time B,Detector B,
0.01724,-0.000521,
0.048372,-0.000521,
0.054761,-0.000521,
0.054949,-0.000521,
0.058038,0.004565,
0.06345,-0.000521,
0.075249,-0.000521,
0.075509,-0.000521,
0.075685,-0.000521,
0.07586,-0.000521,
0.076032,-0.000521,
0.076205,-0.000521,
0.076376,-0.000521,
0.076548,-0.000521,
0.076721,-0.000521,
0.076891,-0.000521,
0.077061,-0.000521,
0.077233,-0.000521,
0.077404,-0.000521,
0.077616,-0.000521,
0.077787,-0.000521,
0.077956,-0.000521,
0.078126,-0.000521,
0.078297,-0.000521,
0.078501,-0.000521,
0.078749,-0.000521,
0.078976,-0.000521,
0.079177,-0.000521,
0.079372,-0.000521,
0.079567,-0.000521,
0.079762,-0.000521,
0.079953,-0.000521,
0.080173,-0.000521,
0.080387,-0.000521,
0.080582,-0.000521,
0.080775,-0.000521,
0.080966,-0.000521,
0.081156,-0.000521,
0.081345,-0.000521,
0.081537,-0.000521,
0.081732,-0.000521,
0.081927,-0.000521,
0.082118,-0.000521,
0.082306,-0.000521,
0.082524,-0.000521,
0.082721,-0.000521,
0.082914,-0.000521,
0.083199,-0.000521,
0.09187,-0.000521,
0.092056,-0.000521,
0.09224,-0.000521,
0.092444,-0.000521,
0.092618,-0.000521,
0.092793,-0.000521,
0.092964,-0.000521,
0.093137,-0.000521,
0.093307,-0.000521,
0.093484,-0.000521,
0.09366,-0.000521,
0.093832,-0.000521,
0.094025,-0.000521,
0.094195,-0.000521,
0.094365,-0.000521,
0.094535,-0.000521,
0.094707,-0.000521,
0.094897,-0.000521,
0.098338,-0.000521,
0.098513,-0.000521,
0.098686,-0.000521,
0.098856,-0.000521,
0.099028,-0.000521,
0.0992,-0.000521,
0.09937,-0.000521,
0.099544,-0.000521,
0.09973,-0.000521,
0.099923,-0.000521,
0.100123,-0.000521,
0.100326,-0.000521,
0.102223,-0.000521,
0.109545,-0.000521,
0.109719,-0.000521,
0.10989,-0.000521,
0.110062,-0.000521,
0.110234,-0.000521,
0.110403,-0.000521,
0.110573,-0.000521,
0.110743,-0.000521,
0.110913,-0.000521,
0.11109,-0.000521,
0.11126,-0.000521,
0.111431,-0.000521,
0.111601,-0.000521,
0.111772,-0.000521,
0.111983,-0.000521,
0.112153,-0.000521,
0.112591,-0.000521,
0.112838,-0.000521,
0.113019,-0.000521,
0.113199,-0.000521,
0.113443,-0.000521,
0.113628,-0.000521,
0.113813,-0.000521,
0.113994,-0.000521,
0.11417,-0.000521,
0.114346,-0.000521,
0.11453,-0.000521,
0.114705,-0.000521,
0.114884,-0.000521,
0.115073,-0.000521,
0.115325,-0.000521,
0.115587,-0.000521,
0.115862,-0.000521,
0.116142,-0.000521,
0.116424,-0.000521,
0.126302,-0.000521,
0.126477,-0.000521,
0.126684,-0.000521,
0.126855,-0.000521,
0.127028,-0.000521,
0.127199,-0.000521,
0.127369,-0.000521,
0.127541,-0.000521,
0.127711,-0.000521,
0.127881,-0.000521,
0.128052,-0.000521,
0.12823,-0.000521,
0.1284,-0.000521,
0.128575,-0.000521,
0.128751,-0.000521,
0.128927,-0.000521,
0.129097,-0.000521,
0.129269,-0.000521,
0.12944,-0.000521,
0.129611,-0.000521,
0.129782,-0.000521,
0.129952,-0.000521,
0.130122,-0.000521,
0.130292,-0.000521,
0.130462,-0.000521,
0.13064,-0.000521,
0.13081,-0.000521,
0.13098,-0.000521,
0.131152,-0.000521,
0.131324,-0.000521,
0.131495,-0.000521,
0.131666,-0.000521,
0.131837,-0.000521,
0.132007,-0.000521,
0.132203,-0.000521,
0.132379,-0.000521,
0.132551,-0.000521,
0.13272,-0.000521,
0.133319,-0.000521,
0.133569,-0.000521,
0.133746,-0.000521,
0.13392,-0.000521,
0.13409,-0.000521,
0.134268,-0.000521,
0.159271,-0.000521,
0.160612,-0.000521,
0.173233,-0.000521,
0.174769,-0.000521,
0.175229,-0.000521,
0.17585,-0.000521,
0.176751,0.004565,
0.177083,-0.000521,
0.177436,-0.000521,
0.177658,-0.000521,
0.177951,-0.000521,
0.178513,-0.000521,
0.178824,-0.000521,
0.179208,-0.000521,
0.179432,-0.000521,
0.179651,-0.000521,
0.179864,-0.000521,
0.180457,-0.000521,
0.181466,-0.000521,
0.189114,-0.000521,
0.197587,-0.000521,
0.211911,-0.000521,
0.218256,-0.000521,
0.219832,-0.000521,
0.220159,-0.000521,
0.221806,-0.000521,
0.224445,-0.000521,
0.225262,-0.000521,
0.226512,-0.000521,
0.227267,-0.000521,
0.228167,-0.000521,
0.229741,-0.000521,
0.230512,-0.000521,
0.23085,-0.000521,
0.231385,-0.000521,
0.233808,-0.000521,
0.23427,-0.000521,
0.23611,-0.000521,
0.237123,-0.000521,
0.238404,-0.000521,
0.240142,-0.000521,
0.242479,-0.000521,
0.24279,-0.000521,
0.244309,-0.000521,
0.246748,-0.000521,
0.250093,-0.000521,
0.253894,-0.000521,
0.257,-0.000521,
0.257546,-0.000521,
0.25805,-0.000521,
0.264969,-0.000521,
0.267359,-0.000521,
0.301816,-0.000521,
0.302105,-0.000521,
0.304509,-0.000521,
0.305052,-0.000521,
0.305554,-0.000521,
0.30609,-0.000521,
0.307619,-0.000521,
0.308242,-0.000521,
0.308781,-0.000521,
0.333196,-0.000521,
0.333737,-0.000521,
0.334198,-0.000521,
0.335397,-0.000521,
0.33581,-0.000521,
0.336984,-0.000521,
0.337482,-0.000521,
0.338075,-0.000521,
0.339988,-0.000521,
0.34024,-0.000521,
0.340549,-0.000521,
0.34088,-0.000521,
0.342186,-0.000521,
0.342656,-0.000521,
0.342889,-0.000521,
0.34429,-0.000521,
0.344534,-0.000521,
0.344966,-0.000521,
0.345518,-0.000521,
0.350164,-0.000521,
0.350435,-0.000521,
0.352271,-0.000521,
0.355121,-0.000521,
0.355861,-0.000521,
0.356077,-0.000521,
0.359395,-0.000521,
0.35971,-0.000521,
0.369879,-0.000521,
0.374514,-0.000521,
0.374856,-0.000521,
0.378487,-0.000521,
0.386176,-0.000521,
0.38677,-0.000521,
0.394584,-0.000521,
0.394971,-0.000521,
0.395349,-0.000521,
0.395762,-0.000521,
0.396876,-0.000521,
0.404235,-0.000521,
0.404556,-0.000521,
0.405379,-0.000521,
0.40871,-0.000521,
0.411868,-0.000521,
0.412223,-0.000521,
0.412545,-0.000521,
0.412929,-0.000521,
0.413318,-0.000521,
0.413701,-0.000521,
0.413985,-0.000521,
0.414309,-0.000521,
0.41471,-0.000521,
0.415051,-0.000521,
0.415546,-0.000521,
0.512443,-0.000521,
0.512693,-0.000521,
0.516734,-0.000521,
0.517041,-0.000521,
0.517793,0.004565,
0.51869,-0.000521,
0.521612,-0.000521,
0.542961,-0.000521,
0.544526,-0.000521,
0.545106,-0.000521,
0.545318,-0.000521,
0.545922,-0.000521,
0.54762,-0.000521,
0.548054,-0.000521,
0.548398,-0.000521,
0.549822,-0.000521,
0.550626,-0.000521,
0.551253,-0.000521,
0.551569,-0.000521,
0.552761,-0.000521,
0.553204,-0.000521,
0.553606,-0.000521,
0.554659,-0.000521,
0.555071,-0.000521,
0.555292,-0.000521,
0.556449,-0.000521,
0.56178,-0.000521,
0.563504,-0.000521,
0.563952,-0.000521,
0.564373,-0.000521,
0.565156,-0.000521,
0.57097,-0.000521,
0.571368,-0.000521,
0.583507,-0.000521,
0.584303,-0.000521,
0.584555,-0.000521,
0.589007,-0.000521,
0.59523,-0.000521,
0.59753,-0.000521,
0.598236,-0.000521,
0.598585,-0.000521,
0.598934,-0.000521,
0.602647,-0.000521,
0.603491,-0.000521,
0.605981,-0.000521,
0.608647,-0.000521,
0.609357,-0.000521,
0.612275,-0.000521,
0.61359,-0.000521,
0.614092,-0.000521,
0.614664,-0.000521,
0.615051,-0.000521,
0.615298,-0.000521,
0.617296,-0.000521,
0.622517,-0.000521,
0.622919,-0.000521,
0.625099,-0.000521,
0.625554,-0.000521,
0.627264,-0.000521,
0.62841,-0.000521,
0.629274,-0.000521,
0.62974,-0.000521,
0.631107,-0.000521,
0.633051,-0.000521,
0.634103,-0.000521,
0.634532,-0.000521,
0.640344,-0.000521,
0.642947,-0.000521,
0.644178,-0.000521,
0.646983,-0.000521,
0.64742,-0.000521,
0.648036,-0.000521,
0.648747,-0.000521,
0.650337,-0.000521,
0.651252,-0.000521,
0.651595,-0.000521,
0.651938,-0.000521,
0.652236,-0.000521,
0.652575,-0.000521,
0.657553,-0.000521,
0.659816,-0.000521,
0.660566,-0.000521,
0.667091,-0.000521,
0.668839,-0.000521,
0.675937,-0.000521,
0.678723,-0.000521,
0.68397,-0.000521,
0.684393,-0.000521,
0.687391,-0.000521,
0.693641,-0.000521,
0.696642,-0.000521,
0.697046,-0.000521,
0.701899,-0.000521,
0.709382,-0.000521,
0.710281,-0.000521,
0.711518,-0.000521,
0.711878,-0.000521,
0.712317,-0.000521,
0.712622,-0.000521,
0.715949,-0.000521,
0.717172,-0.000521,
0.71758,-0.000521,
0.718225,-0.000521,
0.719326,-0.000521,
0.721052,-0.000521,
0.721773,-0.000521,
0.722537,0.004565,
0.723603,-0.000521,
0.724721,-0.000521,
0.725374,-0.000521,
0.725805,-0.000521,
0.726467,-0.000521,
0.727628,-0.000521,
0.728266,-0.000521,
0.729078,-0.000521,
0.730014,-0.000521,
0.730505,-0.000521,
0.731762,-0.000521,
0.732216,-0.000521,
0.732529,-0.000521,
0.733884,-0.000521,
0.73463,-0.000521,
0.73502,-0.000521,
0.735372,-0.000521,
0.735757,-0.000521,
0.736335,-0.000521,
0.736841,-0.000521,
0.73831,-0.000521,
0.739465,-0.000521,
0.740694,-0.000521,
0.742525,-0.000521,
0.744176,-0.000521,
0.744943,0.004565,
0.745347,-0.000521,
0.746219,-0.000521,
0.747345,-0.000521,
0.747785,-0.000521,
0.748215,-0.000521,
0.74854,-0.000521,
0.75408,-0.000521,
0.754967,-0.000521,
0.756116,-0.000521,
0.757053,-0.000521,
0.757644,-0.000521,
0.758129,-0.000521,
0.758512,-0.000521,
0.7589,-0.000521,
0.759305,-0.000521,
0.761447,-0.000521,
0.762761,-0.000521,
0.763346,-0.000521,
0.763824,-0.000521,
0.764746,-0.000521,
0.765604,-0.000521,
0.766249,-0.000521,
0.766959,-0.000521,
0.767642,-0.000521,
0.768093,-0.000521,
0.768381,-0.000521,
0.768797,-0.000521,
0.770211,-0.000521,
0.770857,-0.000521,
0.771479,-0.000521,
0.77208,-0.000521,
0.773177,-0.000521,
0.773896,-0.000521,
0.780209,-0.000521,
0.780587,-0.000521,
0.780872,-0.000521,
0.782035,-0.000521,
0.782477,-0.000521,
0.785307,-0.000521,
0.785717,-0.000521,
0.787251,-0.000521,
0.7879,-0.000521,
0.788469,-0.000521,
0.78903,-0.000521,
0.789584,-0.000521,
0.790252,-0.000521,
0.791167,-0.000521,
0.791614,-0.000521,
0.792212,-0.000521,
0.792514,-0.000521,
0.794315,-0.000521,
0.795657,-0.000521,
0.796237,-0.000521,
0.796545,-0.000521,
0.796961,-0.000521,
0.79721,-0.000521,
0.798177,-0.000521,
0.803531,-0.000521,
0.803853,-0.000521,
0.804491,-0.000521,
0.804734,-0.000521,
0.805021,-0.000521,
0.805347,-0.000521,
0.811967,-0.000521,
0.812331,-0.000521,
0.812781,-0.000521,
0.813627,-0.000521,
0.814004,-0.000521,
0.815093,-0.000521,
0.815303,-0.000521,
0.815649,-0.000521,
0.816704,-0.000521,
0.816916,-0.000521,
0.817257,-0.000521,
0.817598,-0.000521,
0.818342,-0.000521,
0.818702,-0.000521,
0.818914,-0.000521,
0.819909,-0.000521,
0.820309,-0.000521,
0.823554,-0.000521,
0.824941,-0.000521,
0.826612,-0.000521,
0.826837,-0.000521,
0.827611,-0.000521,
0.828273,-0.000521,
0.829471,-0.000521,
0.829706,-0.000521,
0.831036,-0.000521,
0.832291,-0.000521,
0.832519,-0.000521,
0.83503,-0.000521,
0.83528,-0.000521,
0.836078,-0.000521,
0.837842,-0.000521,
0.838067,-0.000521,
0.83912,0.004565,
0.849386,-0.000521,
0.849615,-0.000521,
0.849969,-0.000521,
0.851127,-0.000521,
0.851499,-0.000521,
0.851694,-0.000521,
0.852781,-0.000521,
0.853118,-0.000521,
0.853384,-0.000521,
0.854441,-0.000521,
0.854806,-0.000521,
0.85502,-0.000521,
0.85616,-0.000521,
0.85637,-0.000521,
0.856717,-0.000521,
0.859552,-0.000521,
0.859791,-0.000521,
0.862376,-0.000521,
0.862752,-0.000521,
0.865305,-0.000521,
0.865704,-0.000521,
0.868085,-0.000521,
0.868329,-0.000521,
0.870909,-0.000521,
0.871259,-0.000521,
0.872228,-0.000521,
0.880653,-0.000521,
0.881065,-0.000521,
0.882896,-0.000521,
0.883385,-0.000521,
