Time A,Detector A,
0.000494,2.597129,
0.000929,2.602233,
0.001485,2.597129,
0.01819,2.597129,
0.023806,2.602233,
0.023909,2.602233,
0.02634,2.597129,
0.026444,2.602233,
0.026794,2.607337,
0.027566,2.597129,
0.028336,2.602233,
0.028727,2.602233,
0.029372,2.597129,
0.03002,2.597129,
0.041877,2.597129,
0.102115,2.602233,
0.126236,2.592025,
0.140901,2.586921,
0.153592,2.586921,
0.160645,2.581817,
0.161013,2.586921,
0.162543,2.592025,
0.16621,2.586921,
0.168623,2.586921,
0.169729,2.586921,
0.170256,2.586921,
0.170995,2.586921,
0.172891,2.581817,
0.173591,2.592025,
0.174412,2.586921,
0.175014,2.586921,
0.178881,2.581817,
0.179797,2.581817,
0.181811,2.576713,
0.187232,2.597129,
0.188136,2.581817,
0.188876,2.592025,
0.189366,2.592025,
0.190478,2.586921,
0.209419,2.586921,
0.219618,2.586921,
0.219808,2.592025,
0.219986,2.597129,
0.220165,2.586921,
0.220339,2.592025,
0.220517,2.586921,
0.220692,2.586921,
0.220883,2.586921,
0.222782,2.586921,
0.223079,2.586921,
0.22329,2.592025,
0.223503,2.592025,
0.223722,2.592025,
0.223907,2.592025,
0.224089,2.597129,
0.224263,2.597129,
0.224446,2.597129,
0.224631,2.592025,
0.224826,2.592025,
0.225028,2.592025,
0.225216,2.592025,
0.225456,2.592025,
0.225853,2.592025,
0.226085,2.592025,
0.226373,2.592025,
0.226598,2.586921,
0.226801,2.597129,
0.227792,2.592025,
0.228084,2.586921,
0.228294,2.592025,
0.228499,2.586921,
0.228702,2.586921,
0.22895,2.586921,
0.229145,2.586921,
0.229339,2.592025,
0.229781,2.592025,
0.230054,2.586921,
0.230247,2.592025,
0.230422,2.592025,
0.230595,2.597129,
0.230765,2.597129,
0.230938,2.597129,
0.23111,2.597129,
0.231282,2.592025,
0.231455,2.592025,
0.231628,2.592025,
0.23184,2.597129,
0.241882,2.586921,
0.2423,2.586921,
0.242694,2.586921,
0.243028,2.586921,
0.243367,2.581817,
0.243771,2.581817,
0.244126,2.586921,
0.244459,2.581817,
0.244794,2.581817,
0.2451,2.586921,
0.245423,2.586921,
0.246155,2.581817,
0.246723,2.586921,
0.247039,2.586921,
0.247359,2.592025,
0.247682,2.592025,
0.248043,2.581817,
0.248224,2.592025,
0.248566,2.592025,
0.248888,2.592025,
0.249221,2.597129,
0.249544,2.592025,
0.24987,2.586921,
0.250203,2.586921,
0.250377,2.586921,
0.254867,2.586921,
0.255181,2.592025,
0.255502,2.592025,
0.25582,2.592025,
0.256135,2.592025,
0.256456,2.592025,
0.256773,2.592025,
0.25711,2.586921,
0.257443,2.586921,
0.258167,2.586921,
0.258363,2.592025,
0.258561,2.586921,
0.258765,2.592025,
0.258964,2.586921,
0.259161,2.586921,
0.259345,2.592025,
0.259525,2.592025,
0.259703,2.586921,
0.259878,2.592025,
0.260053,2.586921,
0.260226,2.592025,
0.2604,2.586921,
0.260571,2.586921,
0.260745,2.592025,
0.260917,2.586921,
0.261089,2.592025,
0.261269,2.586921,
0.261752,2.586921,
0.262143,2.592025,
0.26248,2.597129,
0.262804,2.592025,
0.263117,2.592025,
0.263479,2.592025,
0.263793,2.597129,
0.264103,2.597129,
0.264412,2.592025,
0.26817,2.592025,
0.268461,2.597129,
0.268773,2.592025,
0.269079,2.592025,
0.269392,2.597129,
0.269909,2.592025,
0.270282,2.586921,
0.270629,2.586921,
0.270952,2.586921,
0.271279,2.597129,
0.271665,2.592025,
0.272021,2.597129,
0.272414,2.586921,
0.272789,2.592025,
0.273169,2.586921,
0.273501,2.597129,
0.273833,2.597129,
0.27417,2.586921,
0.27435,2.592025,
0.275741,2.592025,
0.276084,2.592025,
0.276421,2.597129,
0.276756,2.597129,
0.277098,2.597129,
0.277436,2.597129,
0.278058,2.597129,
0.278392,2.597129,
0.278726,2.592025,
0.279058,2.592025,
0.279394,2.592025,
0.279731,2.597129,
0.280066,2.597129,
0.280405,2.597129,
0.28074,2.592025,
0.28108,2.592025,
0.281418,2.597129,
0.281757,2.597129,
0.28209,2.597129,
0.282427,2.597129,
0.282785,2.592025,
0.283608,2.592025,
0.283944,2.597129,
0.28428,2.597129,
0.284614,2.597129,
0.284945,2.597129,
0.285276,2.597129,
0.285744,2.592025,
0.286073,2.597129,
0.286404,2.597129,
0.286747,2.597129,
0.287099,2.597129,
0.287454,2.592025,
0.287878,2.597129,
0.288218,2.592025,
0.288618,2.586921,
0.289026,2.586921,
0.289501,2.586921,
0.2898,2.592025,
0.290133,2.592025,
0.290466,2.592025,
0.292464,2.592025,
0.292786,2.597129,
0.293122,2.592025,
0.293471,2.592025,
0.293867,2.586921,
0.294217,2.592025,
0.294565,2.592025,
0.294973,2.592025,
0.295377,2.592025,
0.29571,2.597129,
0.296044,2.592025,
0.296376,2.597129,
0.296708,2.597129,
0.297042,2.597129,
0.297376,2.592025,
0.297732,2.597129,
0.298148,2.592025,
0.298481,2.597129,
0.298814,2.592025,
0.299158,2.597129,
0.299491,2.597129,
0.299825,2.597129,
0.300167,2.597129,
0.300501,2.597129,
0.300841,2.597129,
0.301201,2.592025,
0.304062,2.581817,
0.304412,2.586921,
0.304767,2.586921,
0.305972,2.581817,
0.30637,2.581817,
0.312827,2.586921,
0.313061,2.592025,
0.313252,2.592025,
0.313439,2.592025,
0.313636,2.597129,
0.313839,2.597129,
0.314027,2.597129,
0.314199,2.597129,
0.314392,2.592025,
0.314615,2.586921,
0.314822,2.597129,
0.315011,2.592025,
0.315204,2.597129,
0.315422,2.592025,
0.31562,2.597129,
0.315814,2.592025,
0.316012,2.597129,
0.316203,2.592025,
0.316384,2.592025,
0.317374,2.592025,
0.318106,2.586921,
0.318383,2.592025,
0.318697,2.597129,
0.319006,2.597129,
0.319315,2.597129,
0.319622,2.597129,
0.319932,2.592025,
0.320243,2.597129,
0.320559,2.602233,
0.320875,2.592025,
0.321178,2.597129,
0.321488,2.597129,
0.324265,2.592025,
0.324586,2.592025,
0.324924,2.592025,
0.325268,2.592025,
0.325591,2.592025,
0.325933,2.592025,
0.326259,2.592025,
0.326573,2.597129,
0.327272,2.597129,
0.32762,2.592025,
0.327951,2.592025,
0.328275,2.597129,
0.328601,2.597129,
0.328918,2.597129,
0.329253,2.592025,
0.329566,2.592025,
0.330257,2.592025,
0.330574,2.592025,
0.330897,2.597129,
0.331205,2.597129,
0.331529,2.597129,
0.331891,2.602233,
0.33218,2.586921,
0.333621,2.597129,
0.333977,2.592025,
0.334314,2.592025,
0.334647,2.597129,
0.334967,2.597129,
0.335281,2.592025,
0.335872,2.592025,
0.33621,2.592025,
0.337173,2.592025,
0.337477,2.597129,
0.337796,2.597129,
0.338149,2.597129,
0.338752,2.597129,
0.339519,2.597129,
0.339895,2.602233,
0.341338,2.597129,
0.341647,2.586921,
0.341838,2.592025,
0.342148,2.597129,
0.342456,2.597129,
0.342763,2.597129,
0.343071,2.597129,
0.343383,2.592025,
0.343691,2.597129,
0.344001,2.597129,
0.34431,2.597129,
0.344619,2.592025,
0.349971,2.592025,
0.350198,2.586921,
0.350385,2.592025,
0.350568,2.592025,
0.350749,2.586921,
0.350939,2.592025,
0.35112,2.586921,
0.351315,2.592025,
0.351501,2.586921,
0.351806,2.586921,
0.352213,2.592025,
0.352579,2.602233,
0.353192,2.597129,
0.354065,2.592025,
0.354473,2.586921,
0.354793,2.597129,
0.355126,2.592025,
0.355447,2.597129,
0.356168,2.597129,
0.35648,2.597129,
0.357048,2.597129,
0.357407,2.597129,
0.358095,2.597129,
0.358405,2.597129,
0.358735,2.597129,
0.359283,2.597129,
0.359603,2.597129,
0.360145,2.597129,
0.360493,2.597129,
0.360981,2.597129,
0.361525,2.597129,
0.362239,2.592025,
0.362554,2.602233,
0.362876,2.597129,
0.363375,2.597129,
0.364113,2.597129,
0.364781,2.597129,
0.365339,2.586921,
0.366349,2.592025,
0.367989,2.602233,
0.368289,2.597129,
0.368631,2.581817,
0.369157,2.592025,
0.36943,2.597129,
0.369739,2.597129,
0.370051,2.597129,
0.370359,2.597129,
0.370667,2.597129,
0.370978,2.592025,
0.371286,2.592025,
0.371594,2.597129,
0.371902,2.597129,
0.37221,2.597129,
0.372519,2.592025,
0.372855,2.586921,
0.37336,2.597129,
0.373725,2.592025,
0.373926,2.581817,
0.374232,2.592025,
0.374543,2.597129,
0.374852,2.597129,
0.375199,2.597129,
0.375537,2.592025,
0.375782,2.586921,
0.376011,2.586921,
0.376485,2.586921,
0.376676,2.586921,
0.376895,2.586921,
0.377081,2.592025,
0.377269,2.586921,
0.377452,2.592025,
0.377637,2.592025,
0.377875,2.592025,
0.378108,2.581817,
0.378521,2.586921,
0.378852,2.581817,
0.379181,2.581817,
0.379518,2.581817,
0.379863,2.586921,
0.38026,2.581817,
0.380651,2.592025,
0.380972,2.592025,
0.381295,2.592025,
0.38164,2.592025,
0.382843,2.597129,
0.383178,2.592025,
0.383566,2.592025,
0.383913,2.586921,
0.384303,2.592025,
0.384652,2.586921,
0.385014,2.586921,
0.38536,2.592025,
0.385728,2.597129,
0.386075,2.597129,
0.386457,2.597129,
0.387898,2.586921,
0.388266,2.592025,
0.388679,2.576713,
0.389058,2.597129,
0.389408,2.597129,
0.38979,2.586921,
0.390181,2.592025,
0.390583,2.586921,
0.390967,2.602233,
0.391304,2.597129,
0.391653,2.586921,
0.392067,2.586921,
0.392903,2.592025,
0.393913,2.581817,
0.394221,2.597129,
0.394551,2.592025,
0.394881,2.592025,
0.395212,2.597129,
0.395543,2.597129,
0.395885,2.592025,
0.39622,2.597129,
0.39655,2.597129,
0.396881,2.597129,
0.397212,2.597129,
0.397765,2.586921,
0.398153,2.597129,
0.398484,2.592025,
0.398818,2.597129,
0.399149,2.597129,
0.399494,2.597129,
0.399861,2.586921,
0.400258,2.592025,
0.400584,2.592025,
0.400915,2.597129,
0.401247,2.592025,
0.401582,2.597129,
0.401921,2.597129,
0.402251,2.592025,
0.402617,2.592025,
0.403351,2.586921,
0.403766,2.586921,
0.404159,2.586921,
0.404524,2.586921,
0.404929,2.586921,
0.405367,2.586921,
0.405808,2.586921,
0.406229,2.586921,
0.407176,2.581817,
0.407585,2.586921,
0.409328,2.581817,
0.409717,2.581817,
0.410199,2.576713,
0.410559,2.592025,
0.411117,2.592025,
0.411502,2.597129,
0.411851,2.592025,
0.412393,2.597129,
0.412606,2.597129,
0.41609,2.586921,
0.419394,2.586921,
0.41966,2.592025,
0.420001,2.597129,
0.420334,2.597129,
0.420662,2.597129,
0.420995,2.602233,
0.421325,2.597129,
0.421666,2.586921,
0.421996,2.597129,
0.422328,2.597129,
0.42266,2.597129,
0.422996,2.597129,
0.423328,2.597129,
0.423661,2.597129,
0.423999,2.592025,
0.424329,2.597129,
0.424733,2.586921,
0.425126,2.592025,
0.425458,2.597129,
0.425789,2.597129,
0.426124,2.597129,
0.426454,2.597129,
0.426786,2.592025,
0.427145,2.597129,
0.427516,2.586921,
0.428185,2.592025,
0.428536,2.586921,
0.428765,2.592025,
0.429113,2.586921,
0.429462,2.592025,
0.429822,2.581817,
0.430189,2.586921,
0.430553,2.586921,
0.430913,2.586921,
0.431285,2.586921,
0.431644,2.586921,
0.432011,2.576713,
0.432388,2.586921,
0.432747,2.592025,
0.433094,2.586921,
0.459842,2.586921,
0.471368,2.592025,
0.476008,2.586921,
0.496279,2.581817,
0.497799,2.592025,
0.500354,2.586921,
0.500921,2.592025,
0.501201,2.581817,
0.503523,2.586921,
0.503887,2.581817,
0.504495,2.586921,
0.504747,2.592025,
0.505456,2.597129,
0.506059,2.592025,
0.50656,2.586921,
0.506828,2.592025,
0.511134,2.592025,
0.511421,2.592025,
0.513924,2.586921,
0.514269,2.586921,
0.514787,2.597129,
0.520884,2.597129,
0.53546,2.602233,
0.544537,2.592025,
0.54998,2.597129,
0.550826,2.592025,
0.551132,2.597129,
0.552691,2.592025,
0.552953,2.592025,
0.555062,2.597129,
0.555313,2.586921,
0.555724,2.586921,
0.557973,2.586921,
0.55831,2.592025,
0.55873,2.586921,
0.559082,2.586921,
0.559453,2.602233,
0.56035,2.597129,
