Time A,Detector A,
0.0003,3.8113,
0.0005,3.8062,
0.0009,3.8113,
0.0116,3.8113,
0.012,3.8216,
0.0121,3.8216,
0.0419,3.8267,
0.042,3.8216,
0.0523,3.8267,
0.0539,3.8062,
0.0594,3.8164,
0.0942,3.8267,
0.0955,3.8216,
0.0975,3.8164,
0.1047,3.8216,
0.1131,3.8164,
0.1167,3.8216,
0.117,3.8216,
0.1173,3.8216,
0.1176,3.8164,
0.118,3.8164,
0.1183,3.8164,
0.1202,3.8164,
0.1205,3.8216,
0.1208,3.8267,
0.1211,3.8216,
0.1214,3.8267,
0.1217,3.8216,
0.122,3.8267,
0.1224,3.8216,
0.1227,3.8216,
0.123,3.8216,
0.1233,3.8216,
0.1236,3.8164,
0.1239,3.8267,
0.1242,3.8267,
0.1245,3.8267,
0.1248,3.8216,
0.1252,3.8267,
0.1255,3.8216,
0.1258,3.8164,
0.1261,3.8267,
0.1264,3.8267,
0.1267,3.8164,
0.1272,3.8164,
0.1275,3.8216,
0.1278,3.8216,
0.1281,3.8267,
0.1284,3.8267,
0.1288,3.8267,
0.1291,3.8267,
0.1294,3.8216,
0.1297,3.8216,
0.13,3.8216,
0.1303,3.8267,
0.1307,3.8164,
0.1323,3.8164,
0.1327,3.8216,
0.133,3.8216,
0.1333,3.8164,
0.1336,3.8164,
0.1354,3.8216,
0.1358,3.8062,
0.1361,3.8011,
0.1365,3.8011,
0.1368,3.8113,
0.1372,3.8062,
0.1376,3.8062,
0.1381,3.8113,
0.1385,3.8062,
0.1389,3.8113,
0.1393,3.8113,
0.1396,3.8164,
0.1399,3.8216,
0.1403,3.8216,
0.1408,3.8267,
0.1411,3.8267,
0.1414,3.8267,
0.1417,3.8216,
0.142,3.8267,
0.1423,3.8216,
0.1426,3.8267,
0.1429,3.8216,
0.1433,3.8267,
0.1436,3.8216,
0.1439,3.8267,
0.1442,3.8216,
0.1445,3.8267,
0.1448,3.8216,
0.1452,3.8216,
0.1455,3.8267,
0.1458,3.8216,
0.1461,3.8216,
0.1464,3.8216,
0.1467,3.8267,
0.1471,3.8267,
0.1474,3.8216,
0.1477,3.8216,
0.148,3.8267,
0.1483,3.8216,
0.1486,3.8216,
0.149,3.8267,
0.1493,3.8267,
0.1496,3.8216,
0.1499,3.8216,
0.1502,3.8216,
0.1505,3.8216,
0.1508,3.8164,
0.1511,3.8216,
0.1524,3.8216,
0.1527,3.8164,
0.1531,3.8113,
0.1535,3.8164,
0.1539,3.8216,
0.1542,3.8164,
0.1545,3.8164,
0.1548,3.8267,
0.1552,3.8216,
0.1555,3.8267,
0.1558,3.8216,
0.1561,3.8164,
0.1564,3.8164,
0.1568,3.8216,
0.1573,3.8164,
0.1576,3.8062,
0.1579,3.8164,
0.1591,3.8164,
0.1594,3.8164,
0.1597,3.8216,
0.16,3.8267,
