Time A,Detector A,
0.0004,0.6194,
0.0008,0.6143,
0.0014,0.6194,
0.0101,0.6194,
0.0196,0.6194,
0.0197,0.6194,
0.0245,0.6143,
0.0249,0.6194,
0.0251,0.6143,
0.0443,0.6194,
0.0452,0.6143,
0.0584,0.6143,
0.0651,0.6143,
0.0698,0.6143,
0.0731,0.6143,
0.074,0.6143,
0.077,0.6143,
0.0778,0.6143,
0.0783,0.6143,
0.0842,0.6143,
0.0879,0.6143,
0.1015,0.6143,
0.1052,0.6143,
0.1073,0.6092,
0.1077,0.6143,
0.109,0.6143,
0.1105,0.6143,
0.114,0.6194,
0.1143,0.6143,
0.1146,0.6143,
0.116,0.6143,
0.1163,0.6143,
0.1168,0.6143,
0.1171,0.6143,
0.1217,0.6143,
0.1221,0.6143,
0.1228,0.6143,
0.1241,0.6143,
0.1244,0.6194,
0.1248,0.6143,
0.1317,0.6143,
0.1461,0.6143,
0.1522,0.6143,
0.1587,0.6143,
0.1594,0.6143,
0.1602,0.6143,
0.1609,0.6143,
0.1616,0.6194,
0.1623,0.6143,
0.1691,0.6143,
0.1785,0.6143,
0.1789,0.6143,
0.1793,0.6143,
0.1796,0.6143,
0.18,0.6143,
0.1803,0.6143,
0.1814,0.6143,
0.1827,0.6143,
0.183,0.6143,
0.1836,0.6143,
0.1839,0.6143,
0.1843,0.6143,
0.1846,0.6143,
0.1849,0.6143,
0.1853,0.6143,
0.1856,0.6143,
0.186,0.6143,
0.1863,0.6194,
0.1867,0.6143,
0.1871,0.6143,
0.1874,0.6143,
0.1878,0.6143,
0.1881,0.6143,
0.1885,0.6143,
0.1909,0.6143,
0.1913,0.6143,
0.1916,0.6143,
0.1919,0.6143,
0.1923,0.6143,
0.1927,0.6143,
0.1931,0.6143,
0.1936,0.6143,
0.1942,0.6143,
0.1946,0.6143,
0.1949,0.6143,
0.1952,0.6143,
0.1955,0.6143,
0.1959,0.6143,
0.1962,0.6143,
0.1965,0.6143,
0.197,0.6143,
0.1977,0.6143,
0.1982,0.6143,
0.1985,0.6143,
0.1987,0.6143,
0.2,0.6143,
0.2003,0.6143,
0.2006,0.6143,
0.2009,0.6143,
0.2013,0.6143,
0.2016,0.6143,
0.2024,0.6194,
0.2027,0.6143,
0.203,0.6143,
0.2034,0.6143,
0.2037,0.6143,
0.2041,0.6143,
0.2045,0.6143,
0.2047,0.6194,
0.2051,0.6143,
0.2056,0.6143,
0.2059,0.6143,
0.2062,0.6143,
0.2078,0.6143,
0.2082,0.6143,
0.2086,0.6143,
0.2089,0.6143,
0.2093,0.6143,
0.2096,0.6143,
0.2099,0.6143,
0.2103,0.6143,
0.2106,0.6143,
0.2109,0.6143,
0.2112,0.6143,
0.2116,0.6143,
0.2119,0.6143,
0.2123,0.6143,
0.2126,0.6143,
0.2129,0.6143,
0.2132,0.6143,
0.2136,0.6143,
0.2139,0.6143,
0.2142,0.6143,
0.2145,0.6143,
0.2148,0.6194,
0.2151,0.6143,
0.2154,0.6143,
0.2158,0.6194,
0.2161,0.6143,
0.2163,0.6143,
0.2167,0.6143,
0.217,0.6143,
0.2174,0.6143,
0.2177,0.6143,
0.218,0.6143,
0.2184,0.6143,
0.2187,0.6143,
0.2191,0.6143,
0.2195,0.6143,
0.2198,0.6143,
0.2202,0.6143,
0.2205,0.6143,
0.2209,0.6143,
0.2212,0.6194,
0.2216,0.6143,
0.2219,0.6143,
0.2223,0.6143,
0.2225,0.6143,
0.2228,0.6143,
0.2231,0.6092,
0.2234,0.6143,
0.2238,0.6143,
0.2244,0.6143,
0.2248,0.6143,
0.2251,0.6143,
0.2259,0.6143,
0.2264,0.6194,
0.2286,0.6143,
0.2289,0.6143,
0.2293,0.6143,
0.2296,0.6143,
0.2299,0.6143,
0.2303,0.6143,
0.2307,0.6143,
0.231,0.6143,
0.2314,0.6143,
0.2319,0.6143,
0.2323,0.6143,
0.2326,0.6143,
0.2329,0.6143,
0.2333,0.6143,
0.2336,0.6143,
0.2339,0.6143,
0.2342,0.6143,
0.2345,0.6143,
0.2348,0.6143,
0.2352,0.6143,
0.2355,0.6143,
0.2358,0.6143,
0.2361,0.6143,
0.2364,0.6143,
0.2367,0.6143,
0.2371,0.6143,
0.2374,0.6143,
0.2377,0.6143,
0.238,0.6143,
0.2383,0.6143,
0.2386,0.6143,
0.239,0.6143,
0.2393,0.6143,
0.2397,0.6143,
0.2402,0.6143,
0.2406,0.6143,
0.241,0.6143,
0.2413,0.6143,
0.2416,0.6143,
0.2419,0.6143,
0.2424,0.6143,
0.2427,0.6143,
0.2431,0.6092,
0.2434,0.6143,
0.2438,0.6092,
0.2442,0.6143,
0.2446,0.6143,
0.245,0.6092,
0.2454,0.6194,
0.2458,0.6143,
0.2462,0.6143,
0.2467,0.6143,
0.2471,0.6143,
0.2475,0.6143,
0.2478,0.6143,
0.2482,0.6143,
0.2486,0.6143,
0.2489,0.6143,
0.2493,0.6143,
0.2497,0.6143,
0.25,0.6143,
0.2503,0.6143,
0.2507,0.6143,
0.251,0.6143,
0.2513,0.6143,
0.2517,0.6143,
0.2522,0.6092,
0.2525,0.6143,
