Time A,Detector A,
0.0013,3.1515,
0.014,3.1566,
0.0212,3.1566,
0.0267,3.1566,
0.0291,3.1617,
0.0296,3.1566,
0.0308,3.1566,
0.0315,3.1617,
0.0787,3.1617,
0.0997,3.1515,
0.1582,3.1566,
0.1714,3.1412,
0.1717,3.1515,
0.172,3.1515,
0.1724,3.1515,
0.1727,3.1515,
0.1731,3.1463,
0.1734,3.1566,
0.1737,3.1515,
0.1739,3.1566,
0.1741,3.1515,
0.1745,3.1515,
0.1748,3.1566,
0.1751,3.1515,
0.1755,3.1515,
0.1758,3.1566,
0.1761,3.1515,
0.1765,3.1515,
0.1768,3.1515,
0.1771,3.1566,
0.1775,3.1515,
0.1778,3.1515,
0.1781,3.1566,
0.1785,3.1463,
0.1788,3.1566,
0.1791,3.1566,
0.1795,3.1463,
0.1798,3.1515,
0.1801,3.1566,
0.1805,3.1515,
0.1808,3.1515,
0.1812,3.1515,
0.1815,3.1515,
0.1818,3.1566,
0.1822,3.1515,
0.1829,3.1463,
0.1832,3.1463,
0.1835,3.1463,
0.1838,3.1463,
0.1841,3.1463,
0.1845,3.1463,
0.1848,3.1515,
0.1851,3.1515,
0.1854,3.1515,
0.1857,3.1515,
0.186,3.1515,
0.1863,3.1515,
0.1866,3.1463,
0.1869,3.1515,
0.1872,3.1515,
0.1875,3.1463,
0.1878,3.1463,
0.1881,3.1515,
0.1884,3.1463,
0.1888,3.1463,
0.1891,3.1463,
0.1894,3.1463,
0.1897,3.1463,
0.19,3.1463,
0.1906,3.1412,
0.1909,3.1463,
0.1912,3.1463,
0.1915,3.1515,
0.1919,3.1515,
0.1922,3.1463,
0.1925,3.1515,
0.1932,3.1463,
0.1935,3.1515,
0.1938,3.1463,
0.1941,3.1515,
0.1943,3.1412,
0.1945,3.1463,
0.1948,3.1463,
0.1951,3.1463,
0.1954,3.1515,
0.1957,3.1515,
0.196,3.1515,
0.1963,3.1463,
0.1966,3.1463,
0.197,3.1463,
0.1973,3.1515,
0.1976,3.1515,
0.1979,3.1515,
0.1982,3.1463,
0.1987,3.1515,
0.199,3.1463,
0.1993,3.1566,
0.1996,3.1566,
0.1999,3.1515,
0.2002,3.1515,
0.2005,3.1463,
0.2009,3.1463,
0.2024,3.1463,
0.2027,3.1463,
0.2031,3.1515,
0.2034,3.1515,
0.2037,3.1515,
0.204,3.1463,
0.2043,3.1463,
0.2047,3.1515,
0.205,3.1463,
0.2053,3.1515,
0.2056,3.1515,
0.2059,3.1515,
0.2062,3.1463,
0.207,3.1463,
0.2073,3.1515,
0.2076,3.1463,
0.2079,3.1412,
0.2082,3.1515,
0.2086,3.1515,
0.2089,3.1463,
0.2092,3.1412,
0.2095,3.1412,
0.2099,3.1515,
0.2102,3.1463,
0.2105,3.1412,
0.2108,3.1515,
0.2111,3.1515,
0.2115,3.1412,
0.2118,3.1412,
0.2121,3.1412,
0.2125,3.1463,
0.2128,3.1463,
0.2132,3.1412,
0.2134,3.1566,
0.2137,3.1515,
0.214,3.1515,
0.2146,3.1463,
0.2149,3.1412,
0.2152,3.1515,
0.2155,3.1463,
0.2158,3.1515,
0.2161,3.1566,
0.2164,3.1515,
0.2167,3.1463,
0.217,3.1515,
0.2173,3.1515,
0.2177,3.1515,
0.218,3.1463,
0.2183,3.1515,
0.2186,3.1515,
0.2189,3.1463,
0.2192,3.1463,
0.2195,3.1515,
0.2198,3.1515,
0.2201,3.1515,
0.2205,3.1515,
0.2208,3.1463,
0.2211,3.1515,
0.2214,3.1515,
0.2217,3.1515,
0.222,3.1515,
0.2226,3.1463,
0.2229,3.1515,
0.2232,3.1463,
0.2236,3.1515,
0.2239,3.1515,
0.2242,3.1515,
0.2245,3.1515,
0.2249,3.1463,
0.2252,3.1515,
0.2255,3.1463,
0.2258,3.1463,
0.2262,3.1515,
0.2265,3.1515,
0.2268,3.1515,
0.2272,3.1463,
0.2275,3.1515,
0.2278,3.1515,
0.2281,3.1463,
0.2285,3.1463,
0.2288,3.1515,
0.2291,3.1463,
0.2294,3.1515,
0.2297,3.1515,
0.2301,3.1463,
0.2306,3.1412,
0.2309,3.1515,
0.2313,3.1463,
0.2316,3.1515,
0.2319,3.1515,
0.2322,3.1463,
0.2325,3.1515,
0.2329,3.1463,
0.2332,3.1515,
0.2336,3.1515,
0.2339,3.1463,
0.2342,3.1463,
0.2345,3.1515,
0.2349,3.1515,
0.2351,3.1412,
0.2352,3.1463,
0.2356,3.1515,
0.2359,3.1463,
0.2363,3.1515,
0.2366,3.1515,
0.2369,3.1515,
0.2607,3.1463,
0.2626,3.1412,
0.2693,3.1412,
0.275,3.1463,
0.2792,3.1412,
0.2799,3.1412,
0.2803,3.1412,
0.2806,3.1463,
0.281,3.1566,
0.2813,3.1412,
0.2817,3.1412,
0.282,3.1463,
0.2824,3.1412,
0.2828,3.1463,
0.2832,3.1566,
0.2835,3.1566,
0.2839,3.1463,
0.285,3.1463,
0.2854,3.1412,
0.2862,3.1412,
0.2868,3.1412,
0.2872,3.1412,
0.288,3.1412,
0.2883,3.1515,
0.2894,3.1412,
0.2899,3.1412,
0.2902,3.1412,
0.2929,3.1412,
0.2943,3.1463,
0.2947,3.1463,
0.2958,3.1412,
0.2969,3.1515,
0.2982,3.1515,
0.2986,3.1463,
0.299,3.1463,
0.3,3.1515,
0.3004,3.1515,
0.301,3.1412,
0.3014,3.1412,
0.3022,3.1412,
0.3027,3.1412,
0.3032,3.1463,
0.3034,3.1412,
0.3036,3.1412,
0.3075,3.1463,
0.3079,3.1361,
0.3202,3.1463,
0.321,3.1463,
0.3213,3.1412,
0.3217,3.1463,
0.3231,3.1463,
0.3271,3.1412,
0.3275,3.1412,
0.3289,3.1412,
0.3292,3.131,
0.3421,3.1412,
0.3427,3.1361,
0.343,3.1463,
0.3487,3.1412,
0.3504,3.1412,
0.3509,3.1515,
0.3512,3.1361,
0.354,3.1361,
0.3804,3.1412,
0.3813,3.1463,
0.3815,3.1463,
0.401,3.1515,
0.4019,3.1515,
0.4037,3.1463,
0.404,3.1412,
0.4082,3.1361,
0.4086,3.1361,
0.4129,3.1412,
0.4134,3.1463,
0.4137,3.1412,
0.4177,3.1412,
0.418,3.1463,
