Time B,Detector B,
0.051277,0,
0.051584,0,
0.052758,0,
0.339914,0,
0.77937,0,
1.121593,0,
1.334085,0,
1.544749,0,
1.751034,0,
1.953969,0,
2.158947,0,
2.370234,0,
2.571899,0,
2.773859,0,
2.980579,0,
3.184018,0,
3.384699,0,
3.586741,0,
3.789694,0,
3.991427,0,
4.195827,0,
4.397728,0,
4.602691,0,
4.813344,0,
5.015751,1.108364,
5.232085,0.859119,
5.442056,0.594615,
5.64308,0.350456,
5.850007,0,
6.063665,0.340283,
6.269225,0.584441,
6.470212,0.833686,
6.694637,1.082931,
6.914557,1.352523,
7.128858,1.494948,
7.333487,1.240617,
7.537522,1.001545,
7.754975,0.747214,
7.973929,0.467449,
8.180417,0.233464,
8.381522,0.208031,
8.592268,0.447102,
8.797311,0.701434,
8.99982,0.950679,
9.202299,1.18975,
9.410985,1.433909,
9.613106,1.423736,
9.814757,1.179577,
10.019523,0.940506,
10.223679,0.691261,
10.428411,0.447102,
10.646765,0,
10.856817,0.258897,
11.063382,0.513229,
11.268335,0.747214,
11.480711,1.001545,
11.69047,1.271137,
11.894834,1.505122,
12.097925,1.362696,
12.300282,1.108364,
12.511371,0.859119,
12.716588,0.620048,
12.921412,0.36063,
13.124143,0,
13.32592,0.304677,
13.527219,0.548835,
13.734786,0.79808,
13.939806,1.037152,
14.142371,1.29657,
14.349722,1.530555,
14.556111,1.32709,
14.769959,1.067671,
14.97882,0.818426,
15.18483,0.574268,
15.386954,0.325023,
15.590482,0,
15.794831,0.350456,
16.010618,0.609875,
16.227032,0.869293,
16.435655,1.118538,
16.638269,1.362696,
16.839806,1.494948,
17.045723,1.255877,
17.258467,1.001545,
17.473772,0.7523,
17.67925,0.503055,
17.882261,0.243637,
18.085785,0,
18.306639,0.447102,
18.514106,0.701434,
18.716278,0.940506,
18.920695,1.18975,
19.123397,1.433909,
19.33339,1.423736,
19.537394,1.179577,
19.750395,0.930332,
19.964784,0.676001,
