Time B,Detector B,
0.0381,0,
0.0492,0,
0.0497,0,
0.278,0,
0.5311,0,
0.826,0,
1.1743,0.3962,
1.396,0.6099,
1.6051,0.737,
1.8157,0.8591,
2.0317,0.9914,
2.2329,1.1084,
2.4458,1.2406,
2.6511,1.3627,
2.8525,1.4797,
3.0554,1.6119,
3.2707,1.7391,
3.476,1.7137,
3.6826,1.5763,
3.8851,1.4593,
4.0974,1.3373,
4.3016,1.205,
4.5072,1.0829,
4.7099,0.9659,
4.9168,0.8439,
5.1242,0.7116,
5.3336,0.5997,
5.5392,0.4573,
5.7423,0.3403,
5.9487,0.2182,
6.1566,0,
6.3595,0,
6.5632,0,
6.7808,0,
6.9843,0,
7.1996,0,
7.4041,0,
7.6199,0,
7.8214,0,
8.0263,0,
8.2341,0,
8.4514,0.4318,
8.6553,0.7014,
8.8578,0.9405,
9.0641,1.1796,
9.2817,1.4339,
9.4852,1.7035,
9.6866,1.9426,
9.9044,2.1867,
10.1094,2.3292,
10.3196,2.0799,
10.5233,1.8358,
10.7274,1.5763,
10.9547,1.7645,
11.1585,2.0138,
11.3642,2.2579,
11.5653,2.5072,
11.7664,2.7463,
11.9867,3.0159,
12.1977,3.0871,
12.4012,2.8378,
12.6218,2.5784,
12.825,2.3292,
13.0354,2.0799,
13.246,1.8256,
13.4488,1.5662,
13.6532,1.3271,
13.8562,1.0728,
14.0724,0.8337,
14.2815,0.5844,
14.4887,0.3148,
14.7046,0,
14.9193,0,
15.125,0,
15.3321,0,
15.5547,0,
15.7742,0,
15.9808,0,
16.1932,0,
16.4025,0,
16.6182,0,
16.8207,0.2691,
17.0337,0.5132,
17.2513,0.7879,
17.4623,1.0372,
17.6753,1.3067,
17.8765,1.5407,
18.1122,1.7849,
18.3305,2.0901,
18.5493,2.3292,
18.7677,2.1664,
18.9948,1.8917,
19.1958,1.6425,
19.4024,1.3983,
19.6057,1.1541,
19.8091,0.91,
20.027,0.6658,
20.2646,0.3861,
20.4671,0,
20.6712,0,
20.8721,0,
21.0746,0,
21.2811,0,
21.4855,0,
21.7103,0,
21.9279,0,
22.1466,0,
22.3694,0,
22.5925,0,
22.8548,0.2792,
23.0804,0.4471,
23.3119,0.5946,
23.5461,0.737,
23.7821,0.8693,
24.0161,1.0015,
24.2596,1.1541,
24.502,1.3067,
24.7461,1.4339,
24.9868,1.5763,
25.2514,1.7289,
25.4986,1.6679,
25.7051,1.5407,
25.911,1.4136,
26.1469,1.2813,
26.4125,1.1084,
26.6347,0.9761,
