Time B,Detector B,
0.117072,0,
0.127126,0,
0.127283,0,
0.360353,0,
0.608015,0,
1.004429,0,
1.294973,0,
1.502824,0,
1.704501,0,
1.914368,0,
2.117899,0.26907,
2.320214,0.513229,
2.532453,0.7523,
2.740415,1.001545,
2.945292,1.260963,
3.147797,1.505122,
3.349524,1.362696,
3.552706,1.123624,
3.775976,0.869293,
3.98109,0.609875,
4.196168,0.350456,
4.397926,0,
4.604775,0.33011,
4.810241,0.574268,
5.015285,0.823513,
5.223155,1.062585,
5.434457,1.32709,
5.651232,1.530555,
5.855599,1.28131,
6.057827,1.026978,
6.262818,0.787907,
6.476881,0.538662,
6.690153,0.26907,
6.892683,0,
7.096755,0.401323,
7.304869,0.655654,
7.507692,0.909986,
7.726196,1.143971,
7.92967,1.413562,
8.131969,1.459342,
8.349218,1.20501,
8.561049,0.940506,
8.767307,0.701434,
8.984639,0.447102,
9.206145,0,
9.415386,0.26907,
9.623591,0.513229,
9.834092,0.772647,
10.03549,1.016805,
10.239095,1.260963,
10.441905,1.505122,
10.6464,1.362696,
10.849265,1.108364,
11.05054,0.869293,
11.255786,0.630221,
11.461451,0.37589,
11.663476,0,
11.87605,0.294503,
12.086921,0.559008,
12.28972,0.81334,
12.514358,1.057498,
12.719533,1.32709,
12.9207,1.540728,
13.125146,1.306743,
13.384616,1.062585,
