Time A,Detector A,
0.0615,0,
0.0908,0,
0.1432,0,
0.377,0,
0.8768,0,
1.5432,0,
1.7682,0,
1.983,0,
2.1966,0,
2.4014,0,
2.623,0,
2.8368,0,
3.0427,0,
3.2536,0,
3.4737,0,
3.6969,0,
3.9151,0,
4.1186,0,
4.3216,0,
4.5312,0,
4.7384,0,
4.9402,0,
5.1446,0,
5.3644,0,
5.5654,0,
5.7674,0,
6.0088,0,
6.2117,0,
6.4277,0,
6.63,0,
6.8415,0,
7.0426,0,
7.244,0,
7.4479,0,
7.651,0,
7.8543,0,
8.0746,0,
8.2897,0,
8.4942,0,
8.6982,0,
8.9149,0,
9.1211,0,
9.3296,0,
9.5407,0,
9.7439,0,
9.9492,0,
10.1566,0,
10.3618,0,
10.564,0,
10.778,0,
10.9824,0,
11.1852,0,
11.3879,0,
11.5917,0,
11.8057,0.2187,
12.0379,1.2293,
12.2545,2.4134,
12.4572,2.9748,
12.662,2.0153,
12.8669,1.0149,
13.0737,0,
13.2756,0,
13.4923,0,
13.7021,0,
13.9052,0,
14.1088,0,
14.3325,0,
14.5443,0,
14.7516,0,
14.9932,0,
15.1952,0,
15.4003,0,
15.6091,0,
15.825,0,
16.029,0,
16.2298,0,
16.4325,0,
16.6342,0,
16.8369,0,
17.0392,0,
17.2523,0,
17.4544,0,
17.6691,0,
17.8783,0,
18.0797,0.2085,
18.2817,1.168,
18.4881,2.1684,
18.6902,3.1279,
18.8916,2.245,
19.0957,1.3007,
19.3019,0.2952,
19.5225,0,
19.7251,0,
19.9283,0,
20.1306,0,
20.3343,0,
20.5534,0,
20.7654,0,
20.978,0,
21.1934,0,
21.4007,0,
21.6303,0,
21.853,0,
22.0657,0,
22.2733,0,
22.488,0,
22.6995,0,
22.9011,0,
23.1108,0,
23.3224,0,
23.5338,0,
23.7503,0,
