Time B,Detector B,
0.0513,0,
0.0516,0,
0.0521,0,
0.2856,0,
0.7856,0,
1.4521,0,
1.6767,0,
1.8837,0,
2.0864,0,
2.3026,0,
2.5198,0,
2.7454,0,
2.9512,0,
3.162,0,
3.3821,0,
3.591,0,
3.793,0,
4.0114,0,
4.2162,0,
4.4181,0,
4.6469,0,
4.8489,0,
5.0529,0,
5.2728,0,
5.4739,0,
5.6757,0,
5.9132,0,
6.1204,0,
6.3367,0,
6.5396,0,
6.7498,0,
6.951,0,
7.1525,0,
7.3565,0,
7.5617,0,
7.7662,0,
7.9832,0,
8.1981,0,
8.4025,0,
8.6067,0,
8.8235,0,
9.034,0,
9.2382,0,
9.4491,0,
9.6523,0,
9.8551,0,
10.0564,0,
10.2613,0,
10.4641,0,
10.6661,0,
10.8756,0,
11.0839,0,
11.2936,0,
11.5002,0,
11.7143,0.2538,
11.9463,1.2101,
12.1629,2.4105,
12.3658,2.9853,
12.5704,2.0138,
12.7811,1.0015,
12.985,0,
13.1963,0,
13.4008,0,
13.6107,0,
13.8158,0,
14.0389,0,
14.2471,0,
14.4558,0,
14.6614,0,
14.9016,0,
15.1037,0,
15.3087,0,
15.5177,0,
15.7377,0,
15.9409,0,
16.1421,0,
16.3446,0,
16.5467,0,
16.7483,0,
16.9492,0,
17.1608,0,
17.3637,0,
17.5777,0,
17.7869,0,
17.9883,0,
18.1905,1.1541,
18.3984,2.1766,
18.5992,3.1379,
18.8002,2.2579,
19.0042,1.2966,
19.2105,0.2792,
19.431,0,
19.6333,0,
19.8362,0,
20.0391,0,
20.2428,0,
20.4621,0,
20.6743,0,
20.8938,0,
21.1018,0,
21.3091,0,
21.525,0,
21.7616,0,
21.9842,0,
22.187,0,
22.3965,0,
22.6078,0,
22.8091,0,
23.0195,0,
23.2324,0,
23.4422,0,
23.6589,0,
