Time B,Detector B,
0.0193,1.9594,
0.0201,1.9543,
0.0331,1.9594,
0.0401,1.9645,
0.0445,1.9594,
0.0446,1.9594,
0.048,1.9543,
0.0481,1.9594,
0.0527,1.9594,
0.0589,1.9543,
0.063,1.9492,
0.0823,1.9594,
0.0839,1.9594,
0.0854,1.9594,
0.0889,1.9645,
0.0894,1.9594,
0.0909,1.9594,
0.0915,1.9594,
0.0918,1.9594,
0.0967,1.9543,
0.0973,1.9594,
0.0975,1.9594,
0.0988,1.9645,
0.0991,1.9594,
0.0996,1.9645,
0.1051,1.9594,
0.1067,1.9543,
0.107,1.9543,
0.1076,1.9543,
0.1081,1.9594,
0.1207,1.9543,
0.1268,1.9492,
0.1333,1.9543,
0.1341,1.9594,
0.1348,1.9594,
0.1355,1.9594,
0.1362,1.9594,
0.1369,1.9594,
0.1437,1.9594,
0.144,1.9645,
0.1442,1.9594,
0.1444,1.9594,
0.1446,1.9594,
0.1447,1.9645,
0.1449,1.9543,
0.1451,1.9543,
0.1453,1.9594,
0.1455,1.9594,
0.1457,1.9594,
0.1459,1.9594,
0.146,1.9594,
0.1462,1.9594,
0.1464,1.9594,
0.1465,1.9594,
0.1467,1.9594,
0.1469,1.9594,
0.1471,1.9594,
0.1473,1.9594,
0.1474,1.9594,
0.1476,1.9594,
0.1478,1.9594,
0.148,1.9594,
0.1482,1.9594,
0.1484,1.9594,
0.1485,1.9594,
0.1487,1.9594,
0.1489,1.9594,
0.1491,1.9594,
0.1492,1.9594,
0.1494,1.9594,
0.1496,1.9594,
0.1497,1.9594,
0.1499,1.9594,
0.1501,1.9594,
0.1502,1.9543,
0.1504,1.9594,
0.1506,1.9594,
0.1508,1.9594,
0.1509,1.9594,
0.1511,1.9594,
0.1513,1.9594,
0.1514,1.9543,
0.1516,1.9594,
0.1531,1.9594,
0.1534,1.9594,
0.1538,1.9543,
0.1542,1.9594,
0.1545,1.9543,
0.1549,1.9594,
0.1552,1.9543,
0.1573,1.9543,
0.1576,1.9543,
0.1582,1.9594,
0.1585,1.9543,
0.1589,1.9543,
0.1592,1.9543,
0.1595,1.9543,
0.1599,1.9543,
0.1602,1.9492,
0.1606,1.9543,
0.1609,1.9543,
0.1613,1.9543,
0.1616,1.9594,
0.162,1.9543,
0.1624,1.9543,
0.1627,1.9543,
0.1631,1.9492,
0.1635,1.9543,
0.1637,1.9543,
0.1643,1.9543,
0.1647,1.9543,
0.1649,1.9594,
0.1653,1.9543,
0.1655,1.9543,
0.1659,1.9543,
0.1662,1.9594,
0.1666,1.9543,
0.1669,1.9594,
0.1673,1.9492,
0.1676,1.9543,
0.1681,1.9543,
0.1685,1.9492,
0.1689,1.9543,
0.1692,1.9594,
0.1695,1.9543,
0.1698,1.9543,
0.1701,1.9543,
0.1705,1.9492,
0.1708,1.9543,
0.1711,1.9543,
0.1715,1.9543,
0.172,1.9543,
0.1725,1.9543,
0.1727,1.9543,
0.1731,1.9543,
0.174,1.9543,
0.1749,1.9543,
0.1752,1.9543,
0.1755,1.9543,
0.1759,1.9645,
0.1762,1.9543,
0.1766,1.9492,
0.1773,1.9594,
0.1777,1.9492,
0.178,1.9543,
0.1783,1.9594,
0.1787,1.9594,
0.1792,1.9543,
0.1797,1.9594,
0.1802,1.9645,
0.1805,1.9645,
0.1809,1.9594,
0.1812,1.9594,
0.1814,1.9594,
0.1817,1.9594,
0.1819,1.9594,
0.1822,1.9594,
0.1824,1.9594,
0.1828,1.9594,
0.1832,1.9594,
0.1835,1.9594,
0.1839,1.9492,
0.1842,1.9594,
0.1846,1.9594,
0.1849,1.9645,
0.1852,1.9594,
0.1855,1.9645,
0.1858,1.9594,
0.1862,1.9594,
0.1865,1.9543,
0.1869,1.9594,
0.1872,1.9594,
0.1875,1.9594,
0.1878,1.9594,
0.1882,1.9594,
0.1885,1.9594,
0.1888,1.9594,
0.1891,1.9594,
0.1894,1.9594,
0.1897,1.9594,
0.19,1.9594,
0.1904,1.9594,
0.1907,1.9594,
0.1913,1.9543,
0.1916,1.9543,
0.192,1.9543,
0.1923,1.9492,
0.1926,1.9543,
0.1929,1.9543,
