Time A,Detector A,
0.0166,0,
0.0553,0,
0.1218,0,
0.3381,0,
0.8665,0,
1.1454,0,
1.3592,0,
1.568,0,
1.7695,0,
1.9734,0,
2.1898,0,
2.3934,0,
2.6111,0,
2.8203,0,
3.0238,0,
3.2256,0,
3.4289,0,
3.6321,0,
3.834,0,
4.0378,0,
4.2422,0,
4.4438,0,
4.6638,0,
4.8655,0,
5.0724,0,
5.2764,0,
5.4794,0,
5.6838,0,
5.8894,0,
6.093,0,
6.2953,0,
6.5072,0,
6.7104,0,
6.9201,0,
7.1277,0,
7.3314,0,
7.5411,0,
7.7439,0,
7.9504,0,
8.1732,0,
8.3854,0,
8.6028,0.3616,
8.8078,0.6117,
9.0118,0.8516,
9.2131,1.1017,
9.4217,1.3416,
9.6262,1.5917,
9.8407,1.8468,
10.0431,2.0867,
10.2458,2.3215,
10.4525,2.5716,
10.6553,2.8217,
10.8569,3.0565,
11.0607,3.031,
11.2811,2.786,
11.4866,2.5257,
11.6939,2.2654,
11.9069,2.0153,
12.1111,1.7652,
12.3146,1.5355,
12.5179,1.2956,
12.7247,1.0506,
12.9278,0.8005,
13.1296,0.5658,
13.3338,0.3106,
13.5399,0,
13.7487,0,
13.9515,0,
14.1577,0,
14.3657,0,
14.5742,0,
14.7861,0,
15.0165,0,
15.2238,0,
15.4351,0,
15.6506,0,
15.8585,0,
16.0653,0,
16.27,0,
16.487,0,
16.6884,0.3514,
16.8941,0.6015,
17.0969,0.8363,
17.2989,1.0813,
17.5074,1.3211,
17.7199,1.5814,
17.9214,1.4181,
18.1307,1.1782,
18.3321,0.9434,
18.5355,0.6627,
18.7379,0.4228,
18.9598,0,
19.1721,0,
19.3825,0,
19.5862,0,
19.7934,0,
19.9993,0,
20.2027,0,
20.4081,0,
20.6122,0,
20.8159,0,
21.0257,0,
21.2318,0,
21.4342,0,
21.6524,0,
21.8547,0,
22.0662,0,
22.2756,0,
22.4815,0,
22.6838,0,
22.8853,0,
23.0928,0,
23.3055,0,
23.5289,0,
23.7496,0,
23.9645,0,
24.1689,0,
24.3882,0.3871,
24.5924,0.6372,
24.7961,0.8771,
25.0125,1.1272,
25.2233,1.3926,
25.4323,1.6427,
25.6359,1.8724,
25.8461,2.1174,
26.0488,2.1582,
26.2577,1.9132,
26.461,1.6631,
26.6712,1.4334,
26.8752,1.1782,
27.0791,0.9332,
27.2829,0.6831,
27.5054,0.4331,
27.7233,0,
27.9457,0,
28.1481,0,
28.3525,0,
28.5571,0,
28.7748,0,
28.9868,0,
29.2158,0,
29.4354,0,
29.6548,0,
29.8605,0,
30.0687,0,
30.3252,0,
30.5274,0,
30.7424,0,
30.966,0,
31.1996,0,
31.4013,0,
31.609,0,
31.8385,0,
32.0409,0,
32.257,0,
32.459,0,
32.6695,0,
32.8903,0,
33.0922,0,
