Time B,Detector B,
0.043793,0,
0.04937,0,
0.049973,0,
0.284706,0,
0.856325,0,
1.175833,0,
1.388679,0,
1.592992,0,
1.795967,0,
2.008085,0,
2.220052,0,
2.421569,0,
2.624334,0,
2.82982,0,
3.032844,0,
3.235925,0,
3.439115,0,
3.64648,0,
3.84766,0,
4.050434,0,
4.25311,0,
4.463302,0,
4.674127,0,
4.88866,0,
5.091394,0,
5.300705,0,
5.515132,0,
5.719207,0,
5.929772,0,
6.138011,0,
6.339932,0,
6.550905,0,
6.765138,0,
6.967629,0,
7.196299,0,
7.397479,0,
7.601458,0,
7.8085,0,
8.019673,0,
8.222347,0,
8.42657,0,
8.630925,0,
8.833367,0,
9.035029,0.386063,
9.244622,0.136818,
9.445916,0.289417,
9.650572,0.548835,
9.853866,0.787907,
10.071311,1.026978,
10.273991,1.29657,
10.487613,1.540728,
10.695732,1.316916,
10.90212,1.062585,
11.121921,0.808253,
11.32865,0.559008,
11.548752,0.289417,
11.756449,0.152078,
11.972669,0.396236,
12.177098,0.655654,
12.400638,0.904899,
12.611278,1.169404,
12.815598,1.423736,
13.016904,1.438995,
13.229764,1.18975,
13.441118,0.940506,
13.646395,0.691261,
13.847324,0.431842,
14.048838,0.197857,
14.259264,0.243637,
14.462025,0.487795,
14.699732,0.762473,
14.923764,1.026978,
15.132509,1.28131,
15.335222,1.530555,
15.55268,1.316916,
15.770246,1.072758,
15.985183,0.79808,
16.192955,0.548835,
16.407912,0.304677,
16.61303,0.152078,
16.819118,0.386063,
17.029566,0.645481,
17.238858,0.894726,
17.442031,1.143971,
17.644233,1.388129,
17.856382,1.469515,
18.057699,1.215184,
18.261479,0.976112,
18.464098,0.742127,
18.689792,0.492882,
18.917376,0.197857,
19.150932,0.258897,
19.353509,0.523402,
19.591223,0.808253,
19.824356,1.082931,
20.032917,1.342349,
20.242271,1.530555,
20.465559,1.260963,
20.708089,0.955765,
20.944223,0.711607,
21.174096,0.401323,
21.40314,0.126645,
21.633332,0.340283,
21.83452,0.584441,
22.035637,0.823513,
22.296652,1.098191,
