Time B,Detector B,
0.0015,3.9488,
0.0017,3.9386,
0.0051,3.9386,
0.0079,3.9182,
0.0094,3.9335,
0.0095,3.9335,
0.0144,3.9386,
0.0145,3.9437,
0.0205,3.9488,
0.021,3.9284,
0.0214,3.9386,
0.0217,3.9335,
0.0282,3.9335,
0.0289,3.9233,
0.0292,3.9284,
0.0296,3.9335,
0.03,3.9284,
0.0303,3.9284,
0.0307,3.9335,
0.031,3.9386,
0.0314,3.9386,
0.0318,3.9386,
0.0322,3.9335,
0.0326,3.9233,
0.0328,3.9182,
0.033,3.9182,
0.0333,3.9233,
0.0341,3.9233,
0.0408,3.9233,
0.0738,3.9284,
0.0741,3.9284,
0.0745,3.9233,
0.0755,3.9284,
0.0758,3.9233,
0.0762,3.9233,
0.0766,3.9182,
0.0771,3.9284,
0.0775,3.9335,
0.0778,3.9284,
0.0782,3.9335,
0.0785,3.9386,
0.0789,3.9335,
0.0792,3.9335,
0.0795,3.9386,
0.0799,3.9335,
0.0802,3.9284,
0.0805,3.9284,
0.0811,3.9335,
0.0947,3.9284,
0.0986,3.9284,
0.1048,3.9284,
0.1051,3.9284,
0.112,3.9284,
0.1124,3.9386,
0.1127,3.9437,
0.1131,3.9437,
0.1134,3.9284,
0.1137,3.9386,
0.1141,3.9437,
0.1144,3.9386,
0.1147,3.9335,
0.1151,3.9437,
0.1159,3.9386,
0.1162,3.9386,
0.1165,3.9437,
0.1169,3.9386,
0.1172,3.9437,
0.1175,3.9335,
0.1179,3.9437,
0.1183,3.9284,
0.1186,3.9284,
0.119,3.9335,
0.1193,3.9335,
0.1197,3.9284,
0.1201,3.9335,
0.1204,3.9284,
0.1208,3.9284,
0.1213,3.9233,
0.1215,3.9233,
0.1222,3.9284,
0.1229,3.9284,
0.1233,3.9284,
0.1235,3.9233,
0.1279,3.9182,
0.1282,3.9335,
0.1286,3.9386,
0.1288,3.9335,
0.1295,3.9182,
0.1307,3.9182,
0.1325,3.9233,
0.1333,3.9284,
0.1337,3.9437,
0.134,3.9335,
0.1344,3.9386,
0.1347,3.9335,
0.1351,3.9284,
0.1354,3.9386,
0.1357,3.9284,
0.1366,3.9386,
0.1369,3.9335,
0.1373,3.9284,
0.1376,3.9284,
0.1379,3.9386,
0.1383,3.9284,
0.1389,3.9284,
0.1393,3.9284,
0.1395,3.9284,
0.1402,3.9233,
0.1405,3.9284,
0.1408,3.9284,
0.141,3.9233,
0.1414,3.9335,
0.1417,3.9284,
0.1421,3.9284,
0.1424,3.9233,
0.1428,3.9233,
0.1433,3.9284,
0.1436,3.9284,
0.144,3.9335,
0.1444,3.9284,
0.1447,3.9335,
0.145,3.9386,
0.1454,3.9284,
0.1457,3.9335,
0.1461,3.9335,
0.1464,3.9284,
0.1468,3.9284,
0.1476,3.9284,
0.148,3.9284,
0.1483,3.9335,
0.1487,3.9335,
0.149,3.9386,
0.1494,3.9284,
0.1498,3.9233,
0.1502,3.9284,
0.1505,3.9233,
0.1509,3.9284,
0.1513,3.9284,
0.1517,3.9284,
0.1523,3.9284,
0.1526,3.9284,
0.153,3.9284,
0.1538,3.9233,
0.1572,3.9284,
0.1577,3.9233,
0.1581,3.9233,
0.1584,3.9233,
0.1588,3.9284,
0.1612,3.9284,
0.1616,3.9284,
0.1619,3.9284,
0.1623,3.9233,
0.1627,3.9182,
0.1632,3.9233,
0.1635,3.9182,
0.1639,3.9284,
0.1643,3.9335,
0.1647,3.9284,
0.1651,3.9284,
0.1654,3.9284,
0.1658,3.9284,
0.1661,3.9386,
0.1665,3.9386,
0.1668,3.9386,
0.1672,3.9335,
0.1675,3.9386,
0.1678,3.9335,
0.1682,3.9284,
0.1685,3.9386,
0.1689,3.9335,
0.1692,3.9335,
0.1695,3.9284,
0.1699,3.9284,
0.1702,3.9335,
0.1705,3.9335,
0.1709,3.9335,
0.1713,3.9284,
0.1717,3.9284,
0.1721,3.9284,
0.1724,3.9284,
0.1728,3.9284,
