Time A,Detector A,
0.0792,0,
0.0796,0,
0.1434,0,
0.3552,0,
0.8007,0,
1.2203,0,
1.4244,0,
1.6298,0,
1.8324,0,
2.0361,0,
2.2389,0,
2.4455,0,
2.6543,0,
2.863,0,
3.065,0,
3.2709,0,
3.4817,0,
3.6855,0,
3.8986,0,
4.1003,0,
4.3184,0,
4.5428,0,
4.7471,0,
4.9497,0,
5.1592,0,
5.3673,0,
5.5734,0,
5.7866,0,
6.0171,0,
6.2317,0,
6.4358,0,
6.6537,0,
6.8617,0,
7.065,0,
7.2773,0,
7.5275,0,
7.7461,0,
7.9589,0,
8.1997,0.8414,
8.421,2.0714,
8.633,3.031,
8.8364,2.3011,
9.0527,1.3518,
9.2595,0.2952,
9.4637,0,
9.6754,0,
9.8809,0,
10.0973,0,
10.2996,0,
10.5137,0,
10.7227,0,
10.9317,0,
11.1338,0,
11.3371,0,
11.548,0,
11.7555,0,
11.9671,0,
12.1801,0,
12.4061,0,
12.6157,0,
12.8252,0,
13.037,0,
13.2415,0,
13.4495,0,
13.6562,0,
13.858,0,
14.0684,0,
14.272,0,
14.4818,0.9792,
14.7158,2.1225,
14.9287,3.082,
15.1398,2.2092,
15.3441,1.214,
15.5497,0.2595,
15.7537,0,
15.9669,0,
16.1828,0,
16.3921,0,
16.5956,0,
16.8279,0,
17.0309,0,
17.2389,0,
17.4428,0,
17.6809,0,
17.9037,0,
18.1117,0,
18.3381,0,
Time A,Detector A,
0.0792,0,
0.0796,0,
0.1434,0,
0.3552,0,
0.8007,0,
1.2203,0,
1.4244,0,
1.6298,0,
1.8324,0,
2.0361,0,
2.2389,0,
2.4455,0,
2.6543,0,
2.863,0,
3.065,0,
3.2709,0,
3.4817,0,
3.6855,0,
3.8986,0,
4.1003,0,
4.3184,0,
4.5428,0,
4.7471,0,
4.9497,0,
5.1592,0,
5.3673,0,
5.5734,0,
5.7866,0,
6.0171,0,
6.2317,0,
6.4358,0,
6.6537,0,
6.8617,0,
7.065,0,
7.2773,0,
7.5275,0,
7.7461,0,
7.9589,0,
8.1997,0.8414,
8.421,2.0714,
8.633,3.031,
8.8364,2.3011,
9.0527,1.3518,
9.2595,0.2952,
9.4637,0,
9.6754,0,
9.8809,0,
10.0973,0,
10.2996,0,
10.5137,0,
10.7227,0,
10.9317,0,
11.1338,0,
11.3371,0,
11.548,0,
11.7555,0,
11.9671,0,
12.1801,0,
12.4061,0,
12.6157,0,
12.8252,0,
13.037,0,
13.2415,0,
13.4495,0,
13.6562,0,
13.858,0,
14.0684,0,
14.272,0,
14.4818,0.9792,
14.7158,2.1225,
14.9287,3.082,
15.1398,2.2092,
15.3441,1.214,
15.5497,0.2595,
15.7537,0,
15.9669,0,
16.1828,0,
16.3921,0,
16.5956,0,
16.8279,0,
17.0309,0,
17.2389,0,
17.4428,0,
17.6809,0,
17.9037,0,
18.1117,0,
18.3381,0,
