Time B,Detector B,
0.1121,0,
0.1124,0,
0.1125,0,
0.3383,0,
0.8965,0,
1.1772,0,
1.3834,0,
1.5864,0,
1.7887,0,
1.9908,0,
2.1971,0,
2.4137,0,
2.6339,0,
2.8423,0,
3.0476,0,
3.254,0,
3.4687,0,
3.675,0,
3.8967,0,
4.1012,0,
4.3087,0,
4.5278,0,
4.7455,0,
4.95,0,
5.1589,0.3962,
5.3654,0.6557,
5.567,0.8896,
5.7701,1.1389,
5.9746,1.383,
6.1868,1.617,
6.3885,1.8866,
6.5992,2.1308,
6.8029,2.3749,
7.0054,2.6242,
7.2082,2.8785,
7.4181,3.1125,
7.6216,2.9853,
7.828,2.7361,
8.0371,2.4868,
8.2454,2.2325,
8.4488,1.9884,
8.6543,1.7391,
8.8588,1.4949,
9.0832,1.2406,
9.2942,0.9659,
9.502,0.7269,
9.7125,0.4674,
9.9162,0.2335,
10.1183,0,
10.3398,0,
10.5539,0,
10.7646,0,
10.9732,0,
11.1785,0,
11.3943,0,
11.5977,0,
11.8132,0,
12.0222,0,
12.2249,0,
12.4572,0,
12.6768,0.3962,
12.908,0.6811,
13.1098,0.9252,
13.3116,1.1745,
13.5172,1.4186,
13.7353,1.6882,
13.9371,1.9222,
14.1399,2.1715,
14.3411,2.4207,
14.542,2.6547,
14.7619,2.9039,
14.9822,3.1583,
15.1839,2.9192,
15.3894,2.675,
15.5939,2.4258,
15.7951,2.1867,
15.9996,1.9426,
16.206,1.6882,
16.4108,1.4492,
16.6123,1.1898,
16.8152,0.9558,
17.0171,0.7167,
17.2186,0.4674,
17.4201,0.2233,
17.632,0,
17.8402,0,
18.0569,0,
18.263,0,
18.4662,0.3861,
18.6702,0.6302,
18.873,0.8846,
19.0743,1.1185,
19.2842,1.3678,
19.4852,1.5865,
19.689,1.3525,
19.8975,1.0982,
20.1095,0.8591,
20.331,0.5844,
20.5326,0.325,
20.7337,0,
20.9371,0,
21.1429,0,
21.3447,0,
21.5493,0,
21.7575,0,
21.9617,0,
22.1771,0,
22.3819,0,
22.5876,0,
22.8077,0,
23.0212,0.3047,
23.2229,0.5692,
23.4655,0.854,
23.684,1.1033,
23.8885,1.3729,
24.0895,1.6069,
24.3501,1.3017,
24.5517,1.0473,
24.779,0.7828,
24.9817,0.5488,
25.2323,0.2691,
25.4539,0,
25.6603,0,
25.8615,0,
26.0768,0,
26.2858,0,
26.4909,0,
26.6931,0,
26.896,0,
27.113,0,
27.3186,0,
27.5663,0,
27.7711,0,
27.9752,0,
28.177,0,
28.3915,0,
28.5958,0,
