Time B,Detector B,
0.0629,0,
0.0632,0,
0.0638,0,
0.3417,0,
0.8585,0,
1.1403,0,
1.3445,0,
1.5499,0,
1.7523,0,
1.9561,0,
2.163,0,
2.3653,0,
2.5742,0,
2.7829,0,
2.9846,0,
3.1907,0,
3.4015,0,
3.6049,0,
3.8185,0,
4.0204,0,
4.2365,0,
4.4628,0,
4.6671,0,
4.8695,0,
5.0842,0,
5.2871,0,
5.4955,0,
5.7169,0,
5.9343,0,
6.1517,0,
6.3558,0,
6.5735,0,
6.7766,0,
6.9846,0,
7.1972,0,
7.4473,0,
7.6562,0,
7.8774,0,
8.0943,0.7828,
8.3409,2.0341,
8.5513,3.0413,
8.7561,2.3139,
8.9724,1.3373,
9.1797,0.2792,
9.3835,0,
9.5952,0,
9.8007,0,
10.0138,0,
10.2302,0,
10.4333,0,
10.6423,0,
10.8517,0,
11.0536,0,
11.257,0,
11.4678,0,
11.6728,0,
11.8893,0,
12.1105,0,
12.3259,0,
12.5313,0,
12.7448,0,
12.9567,0,
13.1613,0,
13.3688,0,
13.5721,0,
13.7778,0,
13.9799,0,
14.1919,0,
14.4003,0.9659,
14.6032,1.9731,
14.8528,3.0922,
15.0597,2.2173,
15.264,1.1999,
15.4697,0.2436,
15.6738,0,
15.8886,0,
16.1026,0,
16.3085,0,
16.5156,0,
16.7478,0,
16.9506,0,
17.1588,0,
17.3625,0,
17.6061,0,
17.8245,0,
18.0315,0,
18.2372,0,
Time B,Detector B,
0.0629,0,
0.0632,0,
0.0638,0,
0.3417,0,
0.8585,0,
1.1403,0,
1.3445,0,
1.5499,0,
1.7523,0,
1.9561,0,
2.163,0,
2.3653,0,
2.5742,0,
2.7829,0,
2.9846,0,
3.1907,0,
3.4015,0,
3.6049,0,
3.8185,0,
4.0204,0,
4.2365,0,
4.4628,0,
4.6671,0,
4.8695,0,
5.0842,0,
5.2871,0,
5.4955,0,
5.7169,0,
5.9343,0,
6.1517,0,
6.3558,0,
6.5735,0,
6.7766,0,
6.9846,0,
7.1972,0,
7.4473,0,
7.6562,0,
7.8774,0,
8.0943,0.7828,
8.3409,2.0341,
8.5513,3.0413,
8.7561,2.3139,
8.9724,1.3373,
9.1797,0.2792,
9.3835,0,
9.5952,0,
9.8007,0,
10.0138,0,
10.2302,0,
10.4333,0,
10.6423,0,
10.8517,0,
11.0536,0,
11.257,0,
11.4678,0,
11.6728,0,
11.8893,0,
12.1105,0,
12.3259,0,
12.5313,0,
12.7448,0,
12.9567,0,
13.1613,0,
13.3688,0,
13.5721,0,
13.7778,0,
13.9799,0,
14.1919,0,
14.4003,0.9659,
14.6032,1.9731,
14.8528,3.0922,
15.0597,2.2173,
15.264,1.1999,
15.4697,0.2436,
15.6738,0,
15.8886,0,
16.1026,0,
16.3085,0,
16.5156,0,
16.7478,0,
16.9506,0,
17.1588,0,
17.3625,0,
17.6061,0,
17.8245,0,
18.0315,0,
18.2372,0,
