Time A,Detector A,
0.016426,0,
0.022998,0,
0.151572,0,
0.384635,0,
0.632232,0,
0.924004,0,
1.313302,0,
1.527193,0,
1.731364,0,
1.938603,0,
2.142309,0,
2.344596,0,
2.556588,0,
2.764613,0,
2.969662,0,
3.171772,0,
3.373892,0,
3.577146,0,
3.800206,0,
4.005382,0,
4.220295,0,
4.42235,0,
4.629234,0,
4.834548,0,
5.039535,0.831163,
5.24989,1.086361,
5.458827,1.336454,
5.675526,1.540612,
5.879608,1.290518,
6.081933,1.055737,
6.283036,0.790332,
6.501117,0.55555,
6.71424,0,
6.917165,0,
7.121156,0.412639,
7.323639,0.662733,
7.531856,0.923034,
7.750669,1.157816,
7.956673,1.423221,
8.172938,1.448741,
8.374636,1.203751,
8.585616,0.958762,
8.792664,0.708668,
9.00855,0.458575,
9.213989,0,
9.439818,0,
9.648147,0.535134,
9.858405,0.780124,
10.059802,1.030217,
10.263536,1.264999,
10.466285,1.515092,
10.670704,1.372182,
10.873549,1.122088,
11.074917,0.882203,
11.280165,0.642317,
11.48406,0,
11.68787,0,
11.900588,0,
12.11114,0.570862,
12.327349,0.820955,
12.538797,1.071049,
12.747478,1.336454,
12.952001,1.545716,
13.154722,1.300726,
13.425353,1.065945,
