Time B,Detector B,
0.0099,0,
0.046,0,
0.0465,0,
0.277,0,
0.8489,0,
1.1279,0,
1.3334,0,
1.542,0,
1.7444,0,
1.9474,0,
2.1501,0,
2.354,0,
2.575,0,
2.785,0,
2.9886,0,
3.1932,0,
3.3963,0,
3.6088,0,
3.8109,0,
4.0136,0,
4.2151,0,
4.4188,0,
4.6272,0,
4.8609,0,
5.0672,0,
5.2821,0,
5.4929,0,
5.7049,0.2792,
5.9277,0.5234,
6.132,0.7879,
6.3343,1.027,
6.5462,1.2813,
6.7499,1.5306,
6.9628,1.79,
7.1697,2.0341,
7.3735,2.2783,
7.5785,2.5224,
7.7801,2.7717,
7.9856,3.0159,
8.1978,3.0769,
8.401,2.8276,
8.621,2.5733,
8.8298,2.3241,
9.0343,2.0748,
9.2426,1.8307,
9.452,1.5712,
9.6646,1.322,
9.8838,1.0575,
10.0898,0.8032,
10.2919,0.559,
10.4958,0.3148,
10.7005,0,
10.9065,0,
11.1086,0,
11.3262,0,
11.5288,0,
11.7393,0,
11.9571,0,
12.1723,0,
12.3811,0,
12.5846,0,
12.7882,0,
13.0067,0.2691,
13.2253,0.5387,
13.4378,0.7981,
13.6445,1.0575,
13.8596,1.3118,
14.0763,1.5611,
14.3199,1.8612,
14.5338,2.1308,
14.7814,2.1359,
14.9909,1.8764,
15.1944,1.617,
15.3971,1.383,
15.6007,1.1287,
15.8059,0.8846,
16.0077,0.6455,
16.2293,0.3861,
16.4408,0,
16.6435,0,
16.8458,0,
17.0533,0,
17.2715,0,
17.4738,0,
17.6779,0,
17.9401,0,
18.143,0,
18.3441,0,
18.5463,0.3199,
18.7504,0.5692,
18.9674,0.8184,
19.1734,1.0473,
19.3781,0.8083,
19.5923,0.559,
19.8057,0.3047,
20.0106,0,
20.2287,0,
20.449,0,
20.6607,0,
20.8628,0,
21.0696,0,
21.2757,0,
21.4947,0,
21.7353,0,
21.9363,0,
22.1806,0,
22.3865,0,
22.6085,0,
22.8216,0,
23.0639,0,
23.2761,0,
23.4947,0,
23.6992,0,
23.9012,0,
24.1043,0,
24.3075,0,
