Time B,Detector B,
0.0659,0,
0.0663,0,
0.067,0,
0.2791,0,
0.6098,0,
1.0994,0,
1.4621,0,
1.7653,0,
2.0072,0,
2.2125,0,
2.4197,0,
2.6234,0,
2.8818,0,
3.1294,0,
3.3971,0,
3.6018,0,
3.8503,0,
4.0541,0,
4.2552,0,
4.4656,0,
4.6682,0,
4.8695,0,
5.0747,0,
5.2805,0,
5.4847,0,
5.6921,0,
5.9216,0,
6.1561,0,
6.3634,0,
6.5838,0.2436,
6.809,1.4186,
7.0279,2.4207,
7.2485,2.9396,
7.4606,1.8307,
7.6673,0.8184,
7.8707,0,
8.0763,0,
8.2901,0,
8.494,0,
8.6992,0,
8.903,0,
9.1189,0,
9.3263,0,
9.5549,0,
9.7581,0,
9.9641,0,
10.1654,0,
10.3724,0,
10.5801,0,
10.7823,0,
11.0078,0,
11.2197,0,
11.4297,0,
11.6418,0,
11.8428,0,
12.0447,0,
12.2547,0,
12.4673,0,
12.6892,0,
12.8962,0,
13.0989,0,
13.3066,0,
13.5219,0,
13.7259,0,
13.9299,0,
14.142,0,
14.3513,0,
14.558,0,
14.7631,0,
14.9671,0,
15.1716,0,
15.3749,0,
15.5786,0,
15.7822,0,
15.9841,0,
16.1888,0,
16.3907,0,
16.5965,0,
16.8032,0,
17.0128,0,
17.2236,0,
17.4356,0,
17.6394,0,
17.8402,0,
18.0508,0,
18.2572,0,
18.4616,0,
18.6631,0,
18.8652,0,
19.0731,0,
19.2891,0,
19.5143,0,
19.7168,0,
19.9204,0,
20.1325,0,
20.3351,0,
20.5368,0,
20.7378,0,
20.9398,0,
21.1417,0,
21.3451,0,
21.5509,0,
21.7557,0,
21.9621,0,
22.1713,0,
22.3758,0,
22.5802,0,
22.7897,0,
22.9986,0.9151,
23.2011,1.9273,
23.4057,2.9497,
23.6089,2.4563,
23.8125,1.4899,
24.0178,0.4776,
24.2253,0,
24.4296,0,
24.6319,0,
24.8343,0,
25.0408,0,
25.2488,0,
25.4626,0,
25.6702,0,
25.8739,0,
26.0843,0,
26.3658,0,
26.5706,0,
26.824,0,
27.0546,0,
27.2747,0,
27.4847,0,
27.7005,0,
27.9244,0,
28.1699,0,
28.3721,0,
28.6176,0,
