Time A,Detector A,
0.013702,0,
0.014071,0,
0.10859,0,
0.324551,0,
0.604764,0,
0.898265,0,
1.237836,0,
1.462505,0,
1.668302,0,
1.876711,0,
2.077882,0,
2.281971,0,
2.482741,0,
2.688641,0,
2.894173,0,
3.106776,0,
3.313015,0,
3.525044,0,
3.729465,0,
3.931533,0,
4.13735,0,
4.346784,0,
4.556118,0,
4.763509,0,
4.965996,0,
5.184943,0,
5.393233,0,
5.596172,0.616797,
5.809918,0.856683,
6.023942,1.122088,
6.227188,1.372182,
6.429351,1.515092,
6.634599,1.280311,
6.843254,1.030217,
7.048853,0.769916,
7.249901,0.535134,
7.456179,0,
7.677279,0,
7.883005,0,
8.092339,0.683149,
8.293767,0.933242,
8.495126,1.168024,
8.698704,1.423221,
8.91026,1.464053,
9.11962,1.219063,
9.364239,0.923034,
9.567285,0.662733,
9.774801,0,
9.97817,0,
10.187525,0,
10.422318,0.570862,
10.632659,0.815851,
10.836172,1.071049,
11.041594,1.316038,
11.248394,1.561028,
11.451119,1.321142,
11.652645,1.086361,
11.868777,0.820955,
12.085416,0.570862,
12.299969,0,
12.513476,0,
12.717479,0,
12.924011,0.652525,
13.126686,0.897514,
13.332757,1.147608,
13.540689,1.382389,
13.746691,1.489572,
13.954612,1.239479,
14.158137,0.994489,
14.363852,0.744396,
14.57976,0.50451,
14.786779,0,
15.003837,0,
15.223772,0,
15.443845,0.744396,
15.65154,1.004697,
15.852657,1.254791,
16.066885,1.515092,
16.26997,1.372182,
16.485562,1.122088,
16.720713,0.866891,
16.979804,0.519822,
17.223583,0,
17.430366,0,
17.643043,0,
17.859409,0.72398,
18.098424,0.994489,
