Time A,Detector A,
0.0185,0,
0.0244,0,
0.1401,0,
0.3664,0,
0.924,0,
1.2046,0,
1.411,0,
1.6138,0,
1.8163,0,
2.0183,0,
2.2246,0,
2.4412,0,
2.6616,0,
2.8702,0,
3.0751,0,
3.2815,0,
3.4961,0,
3.7025,0,
3.9245,0,
4.1287,0,
4.3379,0,
4.5499,0,
4.7681,0,
4.9774,0,
5.1792,0.4075,
5.3837,0.6474,
5.5866,0.9026,
5.7875,1.1374,
5.9935,1.3773,
6.2142,1.6325,
6.4173,1.8826,
6.6265,2.1225,
6.8297,2.3726,
7.0331,2.6175,
7.2358,2.8676,
7.4454,3.1075,
7.6493,2.9748,
7.8555,2.7349,
8.06,2.4848,
8.2731,2.2194,
8.4769,1.9847,
8.6823,1.7346,
8.8951,1.4896,
9.1109,1.2293,
9.3184,0.9792,
9.5299,0.724,
9.7362,0.479,
9.9437,0.2442,
10.1459,0,
10.3672,0,
10.5789,0,
10.7908,0,
10.9948,0,
11.2061,0,
11.4217,0,
11.6253,0,
11.831,0,
12.0479,0,
12.2536,0,
12.4845,0,
12.7001,0.4126,
12.9355,0.6729,
13.1382,0.9537,
13.3392,1.1884,
13.5448,1.4283,
13.7629,1.6835,
13.9647,1.9234,
14.1675,2.1633,
14.3686,2.4134,
14.5696,2.6533,
14.7894,2.8932,
15.0134,3.1586,
15.2223,2.8983,
15.4296,2.6584,
15.6342,2.4083,
15.837,2.1684,
16.0395,1.9132,
16.2553,1.6784,
16.464,1.4181,
16.6686,1.168,
16.8708,0.9332,
17.0728,0.6831,
17.2747,0.4484,
17.4773,0.2085,
17.6783,0,
17.8812,0,
18.0846,0,
18.2906,0,
18.4945,0.3973,
18.7003,0.6423,
18.9032,0.8975,
19.1051,1.1323,
19.3124,1.3824,
19.5154,1.5968,
19.7169,1.3569,
19.925,1.1221,
20.1369,0.8669,
20.3587,0.5913,
20.5601,0.3412,
20.7611,0,
20.9647,0,
21.1729,0,
21.3824,0,
21.5843,0,
21.7874,0,
21.9897,0,
22.2047,0,
22.4105,0,
22.6155,0,
22.8354,0,
23.0489,0.3157,
23.2506,0.576,
23.4942,0.8771,
23.7117,1.1272,
23.9162,1.3773,
24.1171,1.6172,
24.378,1.3109,
24.5793,1.0659,
24.8065,0.7903,
25.0092,0.5555,
25.2599,0.285,
25.4814,0,
25.688,0,
25.9013,0,
26.1046,0,
26.3134,0,
26.5186,0,
26.7207,0,
26.9279,0,
27.1435,0,
27.3462,0,
27.5969,0,
27.808,0,
28.0236,0,
28.2468,0,
28.466,0,
28.6709,0,
