Time A,Detector A,
0.018,0,
0.0236,0,
0.1521,0,
0.3598,0,
0.6336,0,
0.9273,0,
1.3129,0,
1.5367,0,
1.7468,0,
1.9554,0,
2.1601,0,
2.3635,0,
2.5701,0,
2.7741,0,
2.978,0,
3.1906,0,
3.3989,0.4075,
3.6108,0.6678,
3.8164,0.9077,
4.0374,1.168,
4.2414,1.413,
4.4496,1.6529,
4.6524,1.8877,
4.8572,2.1225,
5.0686,2.3726,
5.2772,2.1276,
5.4802,1.8724,
5.6865,1.6376,
5.8919,1.6886,
6.0961,1.9234,
6.3075,2.1735,
6.5253,2.4338,
6.7275,2.6737,
6.9384,2.934,
7.1486,3.1177,
7.3524,2.8727,
7.5553,2.638,
7.7594,2.3981,
7.9736,2.1378,
8.1769,1.8928,
8.3782,1.6529,
8.5822,1.4283,
8.7902,1.1884,
9.0016,0.9434,
9.2233,0.6678,
9.4358,0.428,
9.6429,0,
9.8579,0,
10.0593,0,
10.2629,0,
10.4767,0,
10.7066,0,
10.9194,0,
11.1342,0,
11.3475,0,
11.5532,0,
11.7614,0.2289,
11.9714,0.4739,
12.1741,0.7087,
12.381,0.9537,
12.583,1.1986,
12.7972,1.4385,
13.0036,1.6886,
13.2316,1.9234,
13.4336,2.199,
13.6354,2.3113,
13.8473,2.0663,
14.0522,1.8213,
14.273,1.5763,
14.4794,1.3314,
14.6914,1.0813,
14.9005,0.8312,
15.1134,0.5709,
15.3527,0.2901,
15.5535,0,
15.7575,0,
15.9617,0,
16.1685,0,
16.3774,0,
16.5858,0,
16.7975,0,
17.0083,0,
17.2168,0,
17.4186,0,
17.6207,0.2085,
17.8326,0.3361,
18.0426,0.4535,
18.2596,0.5862,
18.4789,0.6985,
18.6887,0.8312,
18.9016,0.969,
19.1054,1.0813,
19.3175,1.214,
19.524,1.3314,
19.7359,1.4538,
19.9527,1.5763,
20.1554,1.7039,
20.359,1.7499,
20.5608,1.6325,
20.7975,1.5049,
21.0198,1.3671,
21.228,1.2395,
21.4374,1.117,
21.6483,1.0047,
21.8774,0.8669,
22.0828,0.7342,
22.2907,0.6219,
22.5034,0.4892,
22.7191,0.3565,
22.9274,0.2442,
23.1413,0,
23.3562,0,
23.5671,0,
23.7896,0,
23.9958,0,
24.2022,0,
24.422,0,
24.6374,0,
24.8797,0,
25.1254,0,
25.3728,0.4433,
25.62,0.6985,
25.8676,1.0404,
26.1123,1.3211,
26.3589,1.6121,
26.578,1.852,
26.7828,2.102,
26.9971,2.3368,
27.2038,2.1531,
27.4149,1.8979,
27.626,1.6529,
27.8316,1.6784,
28.0383,1.9132,
28.244,2.1633,
28.4498,2.4134,
28.6616,2.6482,
28.8666,2.8983,
29.0807,3.1433,
29.2826,2.8983,
29.4939,2.6482,
29.6972,2.3981,
29.9019,2.1582,
30.1065,1.9234,
30.3089,1.6784,
30.5137,1.4487,
30.7251,1.2038,
30.9287,0.9537,
31.1341,0.7087,
31.3358,0.479,
31.6204,0,
31.8235,0,
32.193,0,
32.4149,0,
32.6158,0,
32.8316,0,
33.0341,0,
33.2455,0,
33.4622,0,
33.6848,0,
33.8936,0.4433,
34.1061,0.6934,
