Time A,Detector A,
0.000472,0.616797,
0.016411,0.632109,
0.021894,0.632109,
0.201083,0.856683,
0.402363,1.096568,
0.605623,1.336454,
0.806195,1.571236,
1.007966,1.821329,
1.214247,2.056111,
1.415621,2.3011,
1.6166,2.540986,
1.820928,2.791079,
2.02181,3.030965,
2.22417,3.056484,
2.425748,2.816599,
2.631022,2.576713,
2.834675,2.321516,
3.036803,2.086734,
3.237895,1.826433,
3.439499,1.596755,
3.642726,1.35687,
3.844043,1.122088,
4.045011,0.882203,
4.246821,0.642317,
4.447994,0.392224,
4.649294,0.152338,
4.850125,0.300353,
5.06149,0.545342,
5.266789,0.795436,
5.468797,1.055737,
5.669895,1.290518,
5.870609,1.5253,
6.074183,1.760082,
6.27505,1.994863,
6.479077,2.234749,
6.680981,2.49505,
6.892002,2.729832,
7.092956,2.979925,
7.294518,3.10242,
7.501201,2.852326,
7.705986,2.612441,
7.909292,2.367451,
8.111402,2.117358,
8.313074,1.877472,
8.513783,1.637587,
8.717016,1.407909,
8.918133,1.157816,
9.119965,0.923034,
9.321102,0.678045,
9.522943,0.438159,
9.725516,0.203378,
9.927473,0.259521,
10.133678,0.509614,
10.3354,0.7495,
10.53682,0.994489,
