Time A,Detector A,
0.0414,0,
0.0561,0,
0.106,0,
0.3398,0,
0.5879,0,
0.8828,0,
1.2312,0.428,
1.4578,0.6321,
1.6618,0.7597,
1.8842,0.8771,
2.0882,1.0149,
2.2894,1.1323,
2.5028,1.2497,
2.7076,1.3773,
2.9091,1.4947,
3.1121,1.6274,
3.3273,1.7346,
3.5327,1.7141,
3.757,1.5763,
3.961,1.4538,
4.1656,1.3416,
4.3677,1.2242,
4.5688,1.1068,
4.7717,0.9894,
4.9737,0.8516,
5.1809,0.7342,
5.393,0.6168,
5.5961,0.4892,
5.7991,0.3667,
6.0091,0.2544,
6.2114,0,
6.4164,0,
6.6199,0,
6.8373,0,
7.0395,0,
7.2531,0,
7.4608,0,
7.6766,0,
7.8814,0,
8.0832,0,
8.2907,0.2187,
8.508,0.4637,
8.7124,0.724,
8.9153,0.969,
9.1208,1.2038,
9.3387,1.4589,
9.542,1.6988,
9.7433,1.9336,
9.9565,2.1735,
10.1607,2.3215,
10.3662,2.0765,
10.5776,1.8264,
10.7839,1.5968,
11.0115,1.7754,
11.215,2.0102,
11.4208,2.2399,
11.6218,2.4951,
11.823,2.7298,
12.0436,2.9901,
12.252,3.0616,
12.4685,2.8166,
12.6785,2.5716,
12.8817,2.3113,
13.0918,2.0663,
13.3027,1.8213,
13.5057,1.5763,
13.7098,1.3416,
13.9128,1.0915,
14.129,0.8516,
14.3322,0.6066,
14.5454,0.3463,
14.7614,0,
14.9809,0,
15.1992,0,
15.4064,0,
15.6117,0,
15.831,0,
16.0375,0,
16.2499,0,
16.4611,0,
16.675,0,
16.8776,0.3004,
17.0903,0.5453,
17.3081,0.8056,
17.5193,1.0659,
17.7318,1.3058,
17.9331,1.5508,
18.1351,1.7856,
18.3873,2.0765,
18.6059,2.3113,
18.8243,2.148,
19.0513,1.8877,
19.2524,1.6376,
19.4589,1.413,
19.6623,1.1731,
19.8658,0.9332,
20.0734,0.6934,
20.3212,0.4177,
20.5237,0,
20.7276,0,
20.9288,0,
21.1312,0,
21.337,0,
21.5415,0,
21.7669,0,
21.9847,0,
22.2033,0,
22.426,0,
22.6492,0,
22.9114,0.3157,
23.1373,0.479,
23.3685,0.6168,
23.6027,0.7597,
23.8388,0.8975,
24.0728,1.0251,
24.3163,1.1731,
24.5588,1.3211,
24.8027,1.4487,
25.0419,1.5865,
25.308,1.7244,
25.5553,1.6682,
25.7618,1.5508,
25.9696,1.4232,
26.1996,1.2956,
26.4692,1.1272,
26.6913,1.0047,
26.8957,0.8771,
27.0978,0.7597,
27.3587,0.627,
27.6222,0.4637,
27.8382,0.3208,
28.0424,0.2085,
28.2878,0,
28.5161,0,
28.7287,0,
28.9441,0,
29.1509,0,
29.3625,0,
29.5715,0,
29.7779,0,
29.9927,0,
30.196,0,
30.4097,0.4075,
30.6803,0.6985,
30.9408,0.9894,
31.2226,1.3671,
31.4293,1.6223,
31.652,1.8622,
31.8869,2.1378,
32.0924,2.347,
32.2963,2.102,
32.512,1.8622,
32.7459,1.5763,
32.9511,1.7448,
33.1863,1.9949,
33.4074,2.2654,
33.6245,2.5563,
33.8331,2.7911,
34.08,3.0718,
34.2833,2.9646,
34.5332,2.7196,
34.745,2.4236,
34.9461,2.1735,
35.1651,1.9336,
35.3784,1.6631,
35.5861,1.4232,
35.8044,1.1884,
36.0149,0.9332,
36.2225,0.678,
36.4233,0.428,
36.6313,0,
36.835,0,
37.0401,0,
37.2456,0,
37.4474,0,
37.6517,0,
37.8704,0,
38.0773,0,
38.2798,0,
38.4845,0,
38.69,0,
38.891,0.3667,
39.0968,0.6168,
39.3008,0.8516,
39.5658,1.1782,
39.7735,1.413,
39.9808,1.6529,
40.1897,1.8979,
40.4052,2.148,
40.6122,2.347,
40.8162,2.102,
41.0213,1.8622,
41.2245,1.6223,
41.4275,1.3875,
41.629,1.1527,
41.8317,0.9179,
42.0342,0.6678,
42.2407,0.428,
42.4429,0,
42.6759,0,
42.8784,0,
43.08,0,
43.2843,0,
43.4893,0,
43.6929,0,
43.8978,0,
44.1164,0,
44.3201,0,
44.644,0,
44.846,0.331,
45.0471,0.4535,
45.2522,0.5709,
45.4647,0.6985,
45.7008,0.8159,
45.9073,0.969,
46.1222,1.0915,
46.3263,1.214,
46.6361,1.4028,
46.8547,1.5151,
47.1655,1.6988,
47.3745,1.7346,
47.5795,1.6274,
47.7922,1.5049,
48.1146,1.3569,
48.3277,1.1884,
48.5335,1.0608,
48.8729,0.9434,
49.0835,0.7342,
49.2866,0.6168,
49.6184,0.4994,
49.8304,0.3004,
50.0385,0,
50.3024,0,
50.5209,0,
50.7516,0,
50.9657,0,
51.1778,0,
51.5185,0,
51.7341,0,
51.9478,0,
52.2924,0.2187,
52.5045,0.5811,
52.7078,0.8312,
52.9153,1.0813,
53.13,1.3211,
53.4552,1.5763,
53.6732,1.9591,
53.8758,2.2041,
54.0867,2.296,
54.2904,2.0561,
54.6372,1.806,
54.8629,1.6886,
55.0689,1.9438,
55.2732,2.1837,
55.4808,2.4389,
55.6885,2.6839,
55.891,2.9238,
56.0925,3.1177,
56.2959,2.883,
56.4991,2.6482,
56.7015,2.4134,
56.9086,2.1633,
57.1115,1.9183,
57.3124,1.6784,
57.5308,1.4487,
