Time B,Detector B,
0.001861,0.691261,
0.070746,0.762473,
0.080539,0.777733,
0.232027,0.930332,
0.536191,1.316916,
0.737051,1.566161,
0.939901,1.825579,
1.146191,2.069738,
1.347652,2.303723,
1.548713,2.542794,
1.750263,2.802213,
1.950995,3.041284,
2.15334,3.066717,
2.35587,2.827646,
2.558354,2.578401,
2.759228,2.339329,
2.960155,2.090084,
3.160805,1.845926,
3.365477,1.596681,
3.568336,1.362696,
3.769588,1.108364,
3.974193,0.874379,
4.174977,0.630221,
4.376036,0.386063,
4.57974,0.152078,
4.780618,0.289417,
4.982038,0.538662,
5.18417,0.772647,
5.390402,1.011718,
5.591524,1.271137,
5.792244,1.505122,
5.993814,1.74928,
6.195764,1.988352,
6.396495,2.23251,
6.601418,2.471582,
6.803037,2.725913,
7.005532,2.970071,
7.207875,3.13793,
7.408424,2.893772,
7.609565,2.649614,
7.812488,2.400369,
8.015113,2.166384,
8.216319,1.917139,
8.422585,1.678067,
8.623891,1.423736,
8.824974,1.179577,
9.025695,0.940506,
9.230982,0.701434,
9.432246,0.447102,
9.632976,0.208031,
9.8359,0.223291,
10.037189,0.457276,
10.239298,0.701434,
10.441091,0.955765,
